! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/14/2026 11:06:18 AM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(°)
2.26296574144E+04,+5.69706191248E-02,+1.60665125889E+00,-4.70160952411E+01,-3.13519463982E+00,-1.32031536762E+00,+1.07572917541E+01,+1.08691787481E+02,-1.48273493078E+02
2.28774693673E+04,-5.87935475292E-02,+1.43904659861E+00,-4.65388974166E+01,-3.40040362161E+00,-4.26667277812E-01,+1.13535558510E+01,-1.45453334318E+02,-1.47393363224E+02
2.31252813203E+04,-7.65174603793E-03,+1.51205705911E+00,-5.27439213432E+01,-3.35432132056E+00,+1.92728375666E-01,+1.13903398660E+01,-6.90603230459E+01,-1.49251968906E+02
2.33730932733E+04,-6.54847045404E-02,+1.45224968258E+00,-5.85278038934E+01,-3.41147964196E+00,-4.23648414308E-02,+1.11673918338E+01,-8.38208772012E+01,-1.49786659161E+02
2.36209052263E+04,-4.54998089225E-02,+1.51003160097E+00,-5.32650081474E+01,-3.36230897024E+00,-4.98075752829E-01,+1.05152695311E+01,-3.54101541007E+00,-1.48917646670E+02
2.38687171793E+04,-8.33183338157E-02,+1.49042804214E+00,-4.28957958077E+01,-3.49500898268E+00,-4.84312034713E-01,+1.06101407673E+01,-6.69812657293E+01,-1.49764087259E+02
2.41165291323E+04,-6.67505944402E-02,+1.48225698262E+00,-4.88734160505E+01,-3.49430457870E+00,-8.71525804238E-01,+1.02676967371E+01,-1.62173072780E+02,-1.50499478453E+02
2.43643410853E+04,-6.65934991495E-02,+1.47111825810E+00,-4.77138486028E+01,-3.36035457497E+00,+1.09598216058E-01,+1.05588916326E+01,+1.08751175420E+02,-1.50157669991E+02
2.46121530383E+04,-1.20136318812E-01,+1.43478628792E+00,-4.59690804476E+01,-3.28736046573E+00,-6.85765970741E-02,+1.02995379610E+01,+7.07400500907E+01,-1.50684899921E+02
2.48599649912E+04,+2.11902709816E-02,+1.56681919457E+00,-4.85160428798E+01,-3.37063363240E+00,-2.17696142975E-01,+1.06541845442E+01,-2.73430074756E+01,-1.50986814276E+02
2.51077769442E+04,+5.07378223874E-02,+1.59388936417E+00,-4.63301656527E+01,-3.34260941594E+00,-1.07617003036E+00,+9.50510759149E+00,+1.74979473864E+02,-1.51764995946E+02
2.53555888972E+04,-6.78455566954E-02,+1.46344926311E+00,-5.32036526637E+01,-3.35887098074E+00,-7.51935963607E-01,+9.78421040157E+00,-1.23899060815E+02,-1.50462104432E+02
2.56034008502E+04,-2.14940949426E-02,+1.52643136571E+00,-6.43327488082E+01,-3.45256214230E+00,+3.91703577277E-01,+1.04170505015E+01,+1.43063974627E+02,-1.52046286579E+02
2.58512128032E+04,-1.98416429504E-02,+1.57437649837E+00,-5.26985632803E+01,-3.40886499622E+00,-3.51499163955E-02,+1.03489081647E+01,-1.64499099108E+02,-1.52120347768E+02
2.60990247562E+04,-1.92470907519E-02,+1.54448653593E+00,-4.35114145546E+01,-3.47477364575E+00,-3.23226967328E-01,+9.85178478275E+00,+6.18239249411E+01,-1.52683803023E+02
2.63468367092E+04,+1.09669248367E-01,+1.67386163666E+00,-5.16939741182E+01,-3.37496655124E+00,-1.30182129184E-01,+9.92639103244E+00,-9.95526095848E+00,-1.52805650109E+02
2.65946486622E+04,+6.49890826023E-02,+1.63751181452E+00,-5.15248847772E+01,-3.49151917857E+00,+5.27203086158E-02,+1.01065563021E+01,-1.04258367219E+02,-1.52183196384E+02
2.68424606152E+04,+8.61156534918E-02,+1.62630187180E+00,-4.74170434726E+01,-3.45333280621E+00,-3.14766304978E-01,+9.53880250765E+00,+9.87883100026E+01,-1.53740482536E+02
2.70902725681E+04,-3.29965545850E-02,+1.54834733534E+00,-5.52608727828E+01,-3.54332840727E+00,+1.53301460185E-01,+9.74167309120E+00,+7.68591072268E+01,-1.52652425329E+02
2.73380845211E+04,+7.51346794421E-03,+1.64716626198E+00,-4.85728918027E+01,-3.54656189593E+00,-1.81173173508E-01,+9.18739794144E+00,-1.54250243412E+01,-1.53257168635E+02
2.75858964741E+04,-2.38033797701E-02,+1.55242456070E+00,-5.08353105790E+01,-3.51827184000E+00,-1.27594484697E-01,+9.06127226171E+00,-4.73127894123E+01,-1.53594721816E+02
2.78337084271E+04,-1.08694480743E-02,+1.59359834131E+00,-4.95018558193E+01,-3.51446164231E+00,-1.52122096954E-01,+9.31623751576E+00,-1.35020044284E+02,-1.53732565738E+02
2.80815203801E+04,-4.12673638430E-02,+1.51458611594E+00,-4.84179691608E+01,-3.44503941906E+00,-2.30955247890E-01,+9.07117130289E+00,-5.00192824100E+01,-1.53356263774E+02
2.83293323331E+04,-2.54727472355E-02,+1.51074929545E+00,-5.86000106316E+01,-3.59373225264E+00,+2.22556703091E-01,+9.51821363172E+00,+1.60948154277E+02,-1.54700131378E+02
2.85771442861E+04,+8.84694061466E-03,+1.61771255680E+00,-6.27538337198E+01,-3.52370630912E+00,-3.53544967288E-01,+8.80647831124E+00,+1.76262932862E+00,-1.55006270816E+02
2.88249562391E+04,-6.58297607276E-03,+1.57173377952E+00,-4.93297573409E+01,-3.55316491269E+00,+3.36137066525E-01,+9.32699759051E+00,-7.14218630869E+01,-1.54575046823E+02
2.90727681920E+04,-3.87855896456E-02,+1.54871952355E+00,-5.12057998813E+01,-3.53923358450E+00,-9.43486720112E-02,+8.87416769464E+00,-1.72803414186E+02,-1.55126842757E+02
2.93205801450E+04,-1.51427991144E-02,+1.56564128515E+00,-4.58763078526E+01,-3.47668658459E+00,+4.63573918185E-01,+9.32751711838E+00,-5.25901062763E+01,-1.55968453000E+02
2.95683920980E+04,-3.89770807562E-02,+1.53988018757E+00,-5.13461365790E+01,-3.53481514686E+00,+2.98891264485E-01,+9.10039675093E+00,-9.38112574053E+01,-1.56655838846E+02
2.98162040510E+04,+1.43420897876E-02,+1.60152176180E+00,-5.03404262576E+01,-3.48346451154E+00,-2.05881371745E-01,+8.94343186750E+00,-1.11337757145E+02,-1.55709678449E+02
3.00640160040E+04,-4.37268701932E-02,+1.50870524365E+00,-5.15770082490E+01,-3.49512853642E+00,+1.92312602444E-01,+8.58171429726E+00,-7.82613162122E+01,-1.56000754377E+02
3.03118279570E+04,-9.56198026428E-03,+1.60593682630E+00,-4.83007522416E+01,-3.49502356263E+00,+1.47009795548E-01,+8.84090562490E+00,-1.68792007997E+02,-1.55679179277E+02
3.05596399100E+04,-7.09733652699E-03,+1.58453189729E+00,-4.74922412783E+01,-3.54380775723E+00,-1.03889144535E-01,+8.51869175667E+00,-7.70502819345E+01,-1.57037328983E+02
3.08074518630E+04,-3.75280522499E-02,+1.60823732328E+00,-6.58625093273E+01,-3.51605546641E+00,+1.40815298008E-01,+8.22890710527E+00,-2.98572975500E+01,-1.56565297042E+02
3.10552638160E+04,+8.69926670952E-02,+1.68719227853E+00,-4.41435460256E+01,-3.61669393705E+00,-2.30691827660E-01,+8.01044552495E+00,-4.77843968058E+01,-1.56682016894E+02
3.13030757689E+04,+9.64260665093E-03,+1.62722731318E+00,-5.60293025481E+01,-3.54874650870E+00,-4.72782126662E-01,+7.66031327421E+00,-1.16013961039E+02,-1.56911925709E+02
3.15508877219E+04,-2.55401370690E-02,+1.53874401894E+00,-5.06327588760E+01,-3.71259758246E+00,-2.48785342067E-01,+8.15200955052E+00,-1.69924997364E+02,-1.57094620106E+02
3.17986996749E+04,-3.05984968528E-02,+1.59527280510E+00,-5.00275044183E+01,-3.66059669477E+00,-6.16006280180E-01,+7.59522670785E+00,+1.09313995025E+02,-1.56606400096E+02
3.20465116279E+04,-1.17281784157E-01,+1.49105137723E+00,-5.55922267399E+01,-3.60886370517E+00,+3.68314743555E-01,+8.22514258461E+00,-2.61150295257E+01,-1.57776054313E+02
3.22943235809E+04,-2.16627946108E-02,+1.56521197190E+00,-5.76238965614E+01,-3.54336559827E+00,-1.70579379641E-01,+7.98216674114E+00,+1.01832475098E+02,-1.58258547429E+02
3.25421355339E+04,+6.73852035421E-02,+1.65566672261E+00,-5.77146585539E+01,-3.61054316325E+00,-5.70354921333E-01,+7.17334294088E+00,+6.95774257887E+01,-1.57834494781E+02
3.27899474869E+04,+2.34041486789E-02,+1.55627772766E+00,-5.20244656640E+01,-3.64515704510E+00,+2.94622912673E-01,+7.93787657233E+00,-6.73035074977E+00,-1.58710934798E+02
3.30377594399E+04,+8.36062281148E-03,+1.66660225771E+00,-5.42276940113E+01,-3.60529370119E+00,-5.15911828107E-01,+7.35226564280E+00,+1.59539649836E+02,-1.57658050871E+02
3.32855713928E+04,+4.52097178417E-02,+1.60416485970E+00,-5.13823639347E+01,-3.60731321856E+00,+6.85680768506E-01,+8.64635533089E+00,-6.68239663022E+00,-1.58901813276E+02
3.35333833458E+04,+4.17082972291E-02,+1.65661731549E+00,-6.27283131045E+01,-3.69192959211E+00,-4.40715994686E-01,+7.13891978230E+00,-3.89097775503E+01,-1.57846356567E+02
3.37811952988E+04,-4.65248966421E-02,+1.56787849047E+00,-5.19593311744E+01,-3.72578605295E+00,-2.01540679751E-01,+7.70418358130E+00,+9.27903533668E+01,-1.58275073815E+02
3.40290072518E+04,-8.63984569952E-02,+1.58863979596E+00,-5.67078765821E+01,-3.61947235351E+00,-4.08627954009E-01,+7.15129811903E+00,+1.13658766245E+02,-1.59000097048E+02
3.42768192048E+04,-6.50431145095E-02,+1.59302055381E+00,-6.35320763384E+01,-3.61315511708E+00,-2.90568397274E-01,+7.08150280764E+00,-1.46020423493E+02,-1.59384965136E+02
3.45246311578E+04,+3.99516410796E-02,+1.64561324979E+00,-5.73227231261E+01,-3.63496981604E+00,-4.80264018048E-01,+7.11970127715E+00,+1.24501397780E+01,-1.58803301345E+02
3.47724431108E+04,-3.85032470972E-02,+1.53587924902E+00,-5.50522498543E+01,-3.66110977123E+00,+1.37423884185E-01,+7.26052639844E+00,+1.58957419826E+02,-1.60087245249E+02
3.50202550638E+04,-6.15754657238E-02,+1.53604242404E+00,-4.93866192520E+01,-3.71846913260E+00,-1.47145385200E-01,+7.32208763321E+00,-2.79527608949E+01,-1.59668530668E+02
3.52680670168E+04,-7.95696588472E-02,+1.54173441840E+00,-5.28672186017E+01,-3.58884842834E+00,-2.30365959305E-01,+6.84141043584E+00,+9.95652468818E+01,-1.60379304357E+02
3.55158789697E+04,-6.36442354715E-03,+1.59428513083E+00,-5.45472482956E+01,-3.60808989561E+00,-4.88894965669E-01,+6.58073192857E+00,-8.27946852286E+00,-1.60448365199E+02
3.57636909227E+04,-2.23271874582E-04,+1.62906886692E+00,-6.36002283246E+01,-3.62001128170E+00,-2.99044957895E-01,+6.70890441894E+00,-1.26568616116E+01,-1.60396053978E+02
3.60115028757E+04,-5.40374470965E-02,+1.57229628684E+00,-4.97209710001E+01,-3.64559710127E+00,-5.16069436471E-01,+6.43995445959E+00,-1.59111532861E+02,-1.60269282665E+02
3.62593148287E+04,-4.70132056546E-02,+1.60981838183E+00,-5.25193333271E+01,-3.70220908388E+00,-1.85171409744E-01,+6.86577335451E+00,+9.19966064745E+01,-1.60531997419E+02
3.65071267817E+04,+8.20921797130E-02,+1.65143643810E+00,-4.50450681870E+01,-3.73417371640E+00,+9.88573803314E-02,+6.84577955605E+00,+1.16354135148E+02,-1.60127682246E+02
3.67549387347E+04,-6.62693647818E-02,+1.52060722520E+00,-5.50994021947E+01,-3.59347433756E+00,-7.14816835130E-01,+6.41922181062E+00,-2.44504084218E+01,-1.61094825802E+02
3.70027506877E+04,-5.91116251920E-02,+1.55294128703E+00,-5.21108511255E+01,-3.65610038586E+00,-2.54763408804E-01,+6.45386421810E+00,+1.01095716944E+02,-1.60585147446E+02
3.72505626407E+04,+4.31670542581E-02,+1.62532670934E+00,-4.97193383050E+01,-3.76585222467E+00,-3.68493984230E-01,+6.63135558395E+00,-1.06742064300E+02,-1.60949174568E+02
3.74983745936E+04,+2.19320745451E-02,+1.63930878945E+00,-5.10000677074E+01,-3.72716822397E+00,-7.13098005628E-01,+5.93398613527E+00,-1.42555479172E+02,-1.60256159952E+02
3.77461865466E+04,-9.74400765186E-02,+1.51630299661E+00,-5.66044774992E+01,-3.71422011639E+00,-2.04564731294E-01,+6.41456039518E+00,+6.81161952845E+01,-1.61510561796E+02
3.79939984996E+04,+6.39163074463E-03,+1.63972148582E+00,-5.26726615282E+01,-3.73257885462E+00,+2.44751049749E-01,+7.27033785298E+00,+6.66613838942E+01,-1.61344385403E+02
3.82418104526E+04,+6.10515502748E-02,+1.66814230617E+00,-5.45850687843E+01,-3.74397867116E+00,-3.05038691854E-01,+5.93144132027E+00,-1.10395003272E+01,-1.61302245601E+02
3.84896224056E+04,+4.24137229061E-02,+1.70965983079E+00,-4.69061949304E+01,-3.90305882173E+00,-7.90517054080E-02,+5.66725228269E+00,-5.52216589027E+00,-1.61230914136E+02
3.87374343586E+04,+1.64514627639E-02,+1.63226800002E+00,-5.00150948184E+01,-3.74493506863E+00,-1.14217547586E-01,+6.43745898058E+00,-5.17389726631E+01,-1.61274736230E+02
3.89852463116E+04,-6.66613729790E-04,+1.61482453680E+00,-5.00934305445E+01,-3.66470646150E+00,+1.24862533646E-02,+6.76244039938E+00,-1.20944788980E+02,-1.60710458909E+02
3.92330582646E+04,-6.60284613407E-02,+1.53980389687E+00,-5.65360805944E+01,-3.75268397691E+00,-1.23510010249E-01,+6.32637972953E+00,+1.51629693283E+02,-1.61318014604E+02
3.94808702176E+04,+5.12299947745E-02,+1.62435990176E+00,-6.25620874127E+01,-3.74417658819E+00,+1.03062701430E-02,+6.45247704651E+00,-4.83681954274E+01,-1.61274310911E+02
3.97286821705E+04,+1.64242385943E-02,+1.60375027858E+00,-5.33729589482E+01,-3.71455512117E+00,-1.22997560610E-01,+6.11353564260E+00,-1.61457932294E+02,-1.61583702466E+02
3.99764941235E+04,+2.06998783639E-02,+1.66473500760E+00,-5.42820156854E+01,-3.75815041488E+00,-6.89700506277E-01,+5.64016868180E+00,-8.02472410777E+01,-1.62253094003E+02
4.02243060765E+04,-3.87847563674E-03,+1.60193880342E+00,-4.80095741992E+01,-3.75986470512E+00,+1.05241226814E-01,+6.09974203023E+00,+9.56527993016E+01,-1.62759889375E+02
4.04721180295E+04,+2.05569682240E-02,+1.59665627127E+00,-4.53588620739E+01,-3.79471213510E+00,-1.06917852215E-01,+6.08649186584E+00,-1.19017190756E+02,-1.62185314610E+02
4.07199299825E+04,-5.20381649668E-02,+1.59917478874E+00,-6.55445872248E+01,-3.79290415796E+00,-4.09355908092E-01,+5.75779731846E+00,-7.77032345278E+01,-1.62013682893E+02
4.09677419355E+04,+1.45363415554E-02,+1.57081668480E+00,-5.28571122471E+01,-3.85742147577E+00,+8.67064409332E-02,+6.20674532255E+00,+7.77764204385E+01,-1.62417750862E+02
4.12155538885E+04,-2.84477828549E-02,+1.58910810887E+00,-5.83505094055E+01,-3.81781839707E+00,-4.82561763002E-01,+5.51410199507E+00,+5.57925486145E+00,-1.62037729540E+02
4.14633658415E+04,+2.57096090273E-02,+1.62188600904E+00,-6.30948455426E+01,-3.81785637585E+00,+4.06448135474E-02,+6.26262370472E+00,+5.80785021098E+01,-1.62379107679E+02
4.17111777944E+04,+2.70048265411E-02,+1.63660147973E+00,-5.87346725870E+01,-3.73396906113E+00,-3.78540449075E-01,+5.67290231255E+00,-1.09791572012E+02,-1.62472709881E+02
4.19589897474E+04,+3.44411233019E-02,+1.62640924893E+00,-5.26636377655E+01,-3.78605199853E+00,-3.57692934209E-01,+5.55965097535E+00,-6.59358063085E+01,-1.62570458086E+02
4.22068017004E+04,+2.91673992005E-02,+1.64516998928E+00,-5.31939007403E+01,-3.85363139340E+00,-3.81802459958E-01,+5.64413420503E+00,-2.04198734152E+01,-1.62858244418E+02
4.24546136534E+04,-1.09725103140E-02,+1.62764030374E+00,-6.15517459528E+01,-3.55334435072E+00,-3.05572760903E-01,+5.69828238714E+00,-8.36324899037E+01,-1.63216289444E+02
4.27024256064E+04,-2.36378002497E-02,+1.59291241386E+00,-5.25063998775E+01,-3.69315860275E+00,+9.67885159841E-02,+5.93005873280E+00,-1.41946120768E+02,-1.62419876947E+02
4.29502375594E+04,+9.86357455372E-03,+1.59372171767E+00,-4.95003052803E+01,-3.85795178271E+00,+9.82160905523E-02,+5.76219077964E+00,+6.13835682070E+01,-1.62440434339E+02
4.31980495124E+04,-1.47329653317E-02,+1.60624880111E+00,-6.62346484101E+01,-3.71645139324E+00,-2.51775273386E-01,+5.46771307355E+00,-9.66280178130E+01,-1.62448364968E+02
4.34458614654E+04,+3.16781209894E-02,+1.61969845834E+00,-5.21614593346E+01,-3.89212742619E+00,-1.87291457606E-01,+5.40294196271E+00,+8.47561173908E+01,-1.62336969266E+02
