! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/10/2026 2:31:15 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(°)
1.22215553888E+04,-5.88749813037E+00,-5.00926819409E+00,-5.96804777293E+00,+9.76530775081E-01,-1.06717343309E+01,-9.87380834347E+01,-1.82025336086E+01,+1.96236463315E+01
1.24693673418E+04,-6.10201151836E+00,-5.10174197239E+00,-5.73749215350E+00,+1.06105660445E+00,-1.07786170729E+01,-1.00630082176E+02,-1.86998270806E+01,+1.86751465281E+01
1.27171792948E+04,-6.32113402625E+00,-5.19876824140E+00,-5.51978926146E+00,+1.13938673201E+00,-1.07784716291E+01,-1.02532831468E+02,-1.93240613770E+01,+1.76707722226E+01
1.29649912478E+04,-6.54746481824E+00,-5.29926541784E+00,-5.30306926000E+00,+1.21216719761E+00,-1.06611808829E+01,-1.04461026295E+02,-2.00657487477E+01,+1.66729681094E+01
1.32128032008E+04,-6.76365779857E+00,-5.40809209812E+00,-5.09762506710E+00,+1.27983554761E+00,-1.03889839344E+01,-1.06321304216E+02,-2.09097709743E+01,+1.56493420889E+01
1.34606151538E+04,-6.98750503525E+00,-5.51346821601E+00,-4.90027721484E+00,+1.34191031856E+00,-1.00040898292E+01,-1.08258817192E+02,-2.18512084259E+01,+1.46183030278E+01
1.37084271068E+04,-7.20753625696E+00,-5.61967325434E+00,-4.70909568189E+00,+1.39869170919E+00,-9.51619784935E+00,-1.10140832632E+02,-2.28451932041E+01,+1.35950932681E+01
1.39562390598E+04,-7.41584136937E+00,-5.73677631462E+00,-4.52945943170E+00,+1.44893348627E+00,-8.87552420591E+00,-1.12009578057E+02,-2.39327817600E+01,+1.25442892728E+01
1.42040510128E+04,-7.62292324170E+00,-5.84959265811E+00,-4.35638791225E+00,+1.49446745984E+00,-8.08317371237E+00,-1.13902880439E+02,-2.50627674190E+01,+1.14995556009E+01
1.44518629657E+04,-7.81789767772E+00,-5.97207722662E+00,-4.19741915417E+00,+1.53385770565E+00,-7.17897607947E+00,-1.15791726063E+02,-2.62751455925E+01,+1.04393704681E+01
1.46996749187E+04,-8.00007079812E+00,-6.09027384061E+00,-4.03863964450E+00,+1.56895081383E+00,-6.15347138960E+00,-1.17627107256E+02,-2.75281228355E+01,+9.40469842943E+00
1.49474868717E+04,-8.17645904435E+00,-6.21270590978E+00,-3.89562444171E+00,+1.59698859955E+00,-5.04509164151E+00,-1.19513935694E+02,-2.88099311276E+01,+8.33191712315E+00
1.51952988247E+04,-8.32655442514E+00,-6.34506232025E+00,-3.76018338477E+00,+1.61897285734E+00,-3.76946734670E+00,-1.21350721057E+02,-3.01486828085E+01,+7.28383500586E+00
1.54431107777E+04,-8.46594569739E+00,-6.47517966198E+00,-3.63051156878E+00,+1.63598356227E+00,-2.43649824735E+00,-1.23211066090E+02,-3.15311326534E+01,+6.21070314599E+00
1.56909227307E+04,-8.58776686029E+00,-6.60452074624E+00,-3.50435948241E+00,+1.64934480995E+00,-1.04287667632E+00,-1.25041179183E+02,-3.29125995540E+01,+5.16321893871E+00
1.59387346837E+04,-8.68330656190E+00,-6.74294670331E+00,-3.39444096773E+00,+1.65654466323E+00,+4.69633820778E-01,-1.26880294563E+02,-3.43712381026E+01,+4.08595923659E+00
1.61865466367E+04,-8.76808471533E+00,-6.87832979442E+00,-3.29211997300E+00,+1.65394615101E+00,+2.04065879928E+00,-1.28671921696E+02,-3.58594589012E+01,+3.03166250281E+00
1.64343585896E+04,-8.82135460824E+00,-7.01634736507E+00,-3.19287679958E+00,+1.65012083213E+00,+3.61498912541E+00,-1.30496313935E+02,-3.73632928177E+01,+1.97628564620E+00
1.66821705426E+04,-8.85811674500E+00,-7.15602520309E+00,-3.10092089705E+00,+1.64122317830E+00,+5.23372279699E+00,-1.32302975928E+02,-3.88782577691E+01,+9.24487609250E-01
1.69299824956E+04,-8.86895213418E+00,-7.29770668091E+00,-3.01554424718E+00,+1.62521044525E+00,+6.86191616520E+00,-1.34113528692E+02,-4.04399212983E+01,-1.24955166195E-01
1.71777944486E+04,-8.86194116355E+00,-7.44204813110E+00,-2.93629096679E+00,+1.60511660011E+00,+8.47568889345E+00,-1.35900887866E+02,-4.20060308013E+01,-1.17366571023E+00
1.74256064016E+04,-8.83144961706E+00,-7.59450851422E+00,-2.86518260987E+00,+1.57788914191E+00,+1.00867412755E+01,-1.37691629829E+02,-4.36205697171E+01,-2.21370915606E+00
1.76734183546E+04,-8.78317816243E+00,-7.73875300419E+00,-2.80311011123E+00,+1.54573512113E+00,+1.16257655076E+01,-1.39477213784E+02,-4.51823201287E+01,-3.23461621387E+00
1.79212303076E+04,-8.71190871704E+00,-7.89087362696E+00,-2.74875662143E+00,+1.50795961616E+00,+1.31507656545E+01,-1.41248195952E+02,-4.68129420324E+01,-4.26064273464E+00
1.81690422606E+04,-8.62896054569E+00,-8.04395876151E+00,-2.69422305355E+00,+1.46363294738E+00,+1.45773533166E+01,-1.43047869712E+02,-4.84571278444E+01,-5.28461952116E+00
1.84168542136E+04,-8.52645867779E+00,-8.20006425162E+00,-2.65172660662E+00,+1.41566488004E+00,+1.59410579455E+01,-1.44822157571E+02,-5.01028380570E+01,-6.29568743669E+00
1.86646661665E+04,-8.40773501618E+00,-8.36244515417E+00,-2.61456947498E+00,+1.36064352008E+00,+1.72411343934E+01,-1.46583626187E+02,-5.17631287698E+01,-7.28676135779E+00
1.89124781195E+04,-8.28264131407E+00,-8.52306155728E+00,-2.58088473152E+00,+1.30060729568E+00,+1.84371590497E+01,-1.48360667802E+02,-5.34464588881E+01,-8.27372607324E+00
1.91602900725E+04,-8.14008895655E+00,-8.68504798375E+00,-2.56346724169E+00,+1.23169655138E+00,+1.95664358598E+01,-1.50091982930E+02,-5.51407025560E+01,-9.22865385887E+00
1.94081020255E+04,-7.99031138486E+00,-8.85701780634E+00,-2.54726586360E+00,+1.15699877707E+00,+2.05876804367E+01,-1.51870607198E+02,-5.68607876102E+01,-1.01999470054E+01
1.96559139785E+04,-7.83945713530E+00,-9.02223297734E+00,-2.53354377037E+00,+1.08081564437E+00,+2.15543395616E+01,-1.53627405498E+02,-5.85385693447E+01,-1.11265754868E+01
1.99037259315E+04,-7.67668000907E+00,-9.19870937995E+00,-2.52899634473E+00,+9.94633481591E-01,+2.24140677745E+01,-1.55360835250E+02,-6.02787577901E+01,-1.20463304758E+01
2.01515378845E+04,-7.51008026286E+00,-9.37609974134E+00,-2.53476305905E+00,+9.03059850387E-01,+2.31729331664E+01,-1.57118724638E+02,-6.19958546756E+01,-1.29472665512E+01
2.03993498375E+04,-7.33940571557E+00,-9.55727404383E+00,-2.54151307000E+00,+8.08877558513E-01,+2.38243641230E+01,-1.58831155457E+02,-6.37040678378E+01,-1.38232344389E+01
2.06471617904E+04,-7.16666756946E+00,-9.73892525983E+00,-2.56398147260E+00,+7.04971896554E-01,+2.43963494945E+01,-1.60552408103E+02,-6.54378446539E+01,-1.46525084409E+01
2.08949737434E+04,-6.99406978672E+00,-9.92597917976E+00,-2.58403199151E+00,+5.98624567937E-01,+2.49134994663E+01,-1.62257760647E+02,-6.71300258341E+01,-1.54810786788E+01
2.11427856964E+04,-6.82079500859E+00,-1.01170517601E+01,-2.61861434083E+00,+4.81718141404E-01,+2.53456134534E+01,-1.63966321311E+02,-6.88667346911E+01,-1.62474182343E+01
2.13905976494E+04,-6.65151131665E+00,-1.03106116392E+01,-2.65530158180E+00,+3.61831799688E-01,+2.56805213316E+01,-1.65630755530E+02,-7.06066194229E+01,-1.70235805360E+01
2.16384096024E+04,-6.47801182213E+00,-1.05096120156E+01,-2.70278401517E+00,+2.36994728280E-01,+2.59555697979E+01,-1.67325868362E+02,-7.23076908966E+01,-1.77302481988E+01
2.18862215554E+04,-6.31455661030E+00,-1.07068665878E+01,-2.75250009707E+00,+1.10265402488E-01,+2.61811395573E+01,-1.68947436027E+02,-7.39828744010E+01,-1.83941390827E+01
2.21340335084E+04,-6.14712229322E+00,-1.09123133580E+01,-2.80525012634E+00,-2.55623724229E-02,+2.63080335378E+01,-1.70604947098E+02,-7.57072007520E+01,-1.90549577657E+01
2.23818454614E+04,-5.98748541021E+00,-1.11173058772E+01,-2.87090145953E+00,-1.65312582876E-01,+2.64137915861E+01,-1.72240688023E+02,-7.73826743710E+01,-1.96478528246E+01
2.26296574144E+04,-5.82862750574E+00,-1.13317310497E+01,-2.93862133156E+00,-3.08390258991E-01,+2.64341369888E+01,-1.73838475210E+02,-7.90662104006E+01,-2.02055820752E+01
2.28774693673E+04,-5.67470456567E+00,-1.15448397512E+01,-3.02485388771E+00,-4.56008569754E-01,+2.64410881394E+01,-1.75413501914E+02,-8.06982079592E+01,-2.06742236130E+01
2.31252813203E+04,-5.52480357088E+00,-1.17643914083E+01,-3.10299249637E+00,-6.07246063944E-01,+2.63638433542E+01,-1.76986562772E+02,-8.23518157111E+01,-2.11412319771E+01
2.33730932733E+04,-5.38080950636E+00,-1.19845230494E+01,-3.19008410768E+00,-7.61308659451E-01,+2.62651696118E+01,-1.78528510923E+02,-8.39769528804E+01,-2.15442416576E+01
2.36209052263E+04,-5.23646680868E+00,-1.22088347368E+01,-3.29060935856E+00,-9.16774905762E-01,+2.61205447041E+01,+1.79923950452E+02,-8.55734823258E+01,-2.18837392333E+01
2.38687171793E+04,-5.10155734149E+00,-1.24348430002E+01,-3.39130012921E+00,-1.07513212153E+00,+2.59562124747E+01,+1.78436388337E+02,-8.71379789494E+01,-2.21714357187E+01
2.41165291323E+04,-4.97238553413E+00,-1.26654180173E+01,-3.49230067679E+00,-1.23272798990E+00,+2.57351244308E+01,+1.76959352608E+02,-8.86824567010E+01,-2.24192411719E+01
2.43643410853E+04,-4.84383236946E+00,-1.28984273701E+01,-3.60709154837E+00,-1.39577976212E+00,+2.55125069834E+01,+1.75513639036E+02,-9.02277327130E+01,-2.25926415147E+01
2.46121530383E+04,-4.72208470779E+00,-1.31309331599E+01,-3.72066166902E+00,-1.55699399672E+00,+2.52487453166E+01,+1.74065554233E+02,-9.17537162488E+01,-2.27314887208E+01
2.48599649912E+04,-4.60527291019E+00,-1.33717964536E+01,-3.83778099537E+00,-1.71491812821E+00,+2.49674095218E+01,+1.72695052035E+02,-9.32002553446E+01,-2.28043825758E+01
2.51077769442E+04,-4.49202860899E+00,-1.36106527978E+01,-3.96739149588E+00,-1.87567532017E+00,+2.46534662401E+01,+1.71295933227E+02,-9.46512407407E+01,-2.28090108103E+01
2.53555888972E+04,-4.38476287256E+00,-1.38564602974E+01,-4.09865531549E+00,-2.03325667663E+00,+2.43312271250E+01,+1.69961559024E+02,-9.60534908010E+01,-2.27485222056E+01
2.56034008502E+04,-4.28351381916E+00,-1.40964245545E+01,-4.22581710866E+00,-2.18886031803E+00,+2.40021393658E+01,+1.68648773716E+02,-9.74393146130E+01,-2.26759215663E+01
2.58512128032E+04,-4.18138246682E+00,-1.43427851269E+01,-4.36263193670E+00,-2.34098307974E+00,+2.36365449034E+01,+1.67342633336E+02,-9.87839298419E+01,-2.25131528596E+01
2.60990247562E+04,-4.08927046637E+00,-1.45893233528E+01,-4.49915340664E+00,-2.49150646690E+00,+2.32676982796E+01,+1.66100489478E+02,-1.00111697732E+02,-2.23140451048E+01
2.63468367092E+04,-3.99740834323E+00,-1.48393639620E+01,-4.63946050230E+00,-2.63804647515E+00,+2.28979272582E+01,+1.64866217526E+02,-1.01416078134E+02,-2.20804900493E+01
2.65946486622E+04,-3.91031151330E+00,-1.50918264696E+01,-4.78045682899E+00,-2.78518574499E+00,+2.25150496791E+01,+1.63655501056E+02,-1.02724240924E+02,-2.18019729031E+01
2.68424606152E+04,-3.82862048295E+00,-1.53407962055E+01,-4.93501395952E+00,-2.91900805264E+00,+2.21142015886E+01,+1.62491634848E+02,-1.03912862771E+02,-2.14259916687E+01
2.70902725681E+04,-3.74750300474E+00,-1.55955067889E+01,-5.08444824732E+00,-3.05511840896E+00,+2.17127924285E+01,+1.61330317474E+02,-1.05145502270E+02,-2.10499879306E+01
2.73380845211E+04,-3.67662004738E+00,-1.58477900688E+01,-5.23057591960E+00,-3.18012498537E+00,+2.13086258001E+01,+1.60240633363E+02,-1.06277578333E+02,-2.06438356826E+01
2.75858964741E+04,-3.60176641220E+00,-1.61007914344E+01,-5.38413247772E+00,-3.30262779807E+00,+2.09014869312E+01,+1.59166286041E+02,-1.07437337978E+02,-2.01857825228E+01
2.78337084271E+04,-3.53346366526E+00,-1.63569554173E+01,-5.53569428706E+00,-3.42115173669E+00,+2.04939254992E+01,+1.58104724147E+02,-1.08568997968E+02,-1.96994142176E+01
2.80815203801E+04,-3.47096018434E+00,-1.66093870383E+01,-5.69238245999E+00,-3.53071581969E+00,+2.00753115018E+01,+1.57090293772E+02,-1.09630376001E+02,-1.91814064920E+01
2.83293323331E+04,-3.40996756082E+00,-1.68641328500E+01,-5.84839735348E+00,-3.63426338914E+00,+1.96749659302E+01,+1.56076626347E+02,-1.10660659727E+02,-1.86488411808E+01
2.85771442861E+04,-3.35094564758E+00,-1.71176174708E+01,-6.00918408421E+00,-3.73497808547E+00,+1.92555699171E+01,+1.55126167145E+02,-1.11717005377E+02,-1.80596975939E+01
2.88249562391E+04,-3.29644499696E+00,-1.73719996838E+01,-6.16633114120E+00,-3.82587453957E+00,+1.88507996111E+01,+1.54198236173E+02,-1.12705656087E+02,-1.74779345974E+01
2.90727681920E+04,-3.24520759625E+00,-1.76283707393E+01,-6.32290440989E+00,-3.90863370867E+00,+1.84403398922E+01,+1.53309791521E+02,-1.13654170655E+02,-1.68907884238E+01
2.93205801450E+04,-3.19493023649E+00,-1.78792244533E+01,-6.48829652446E+00,-3.98824445032E+00,+1.80493875131E+01,+1.52408819950E+02,-1.14590154114E+02,-1.62557471269E+01
2.95683920980E+04,-3.14861843569E+00,-1.81302360685E+01,-6.64942589372E+00,-4.05950506809E+00,+1.76412370933E+01,+1.51573453204E+02,-1.15492910962E+02,-1.56178793492E+01
2.98162040510E+04,-3.10296028750E+00,-1.83855807975E+01,-6.80528464804E+00,-4.12861929821E+00,+1.72412542888E+01,+1.50739368952E+02,-1.16406987955E+02,-1.49956603196E+01
3.00640160040E+04,-3.06076030142E+00,-1.86385436790E+01,-6.96405393570E+00,-4.19067635992E+00,+1.68466783080E+01,+1.49943363826E+02,-1.17275867476E+02,-1.43660474853E+01
3.03118279570E+04,-3.01988212785E+00,-1.88866910735E+01,-7.12676058029E+00,-4.24225776297E+00,+1.64545217529E+01,+1.49173569728E+02,-1.18093338608E+02,-1.37170719765E+01
3.05596399100E+04,-2.98293485529E+00,-1.91375754239E+01,-7.28282564596E+00,-4.29418405228E+00,+1.60716960657E+01,+1.48443786353E+02,-1.18907603462E+02,-1.31053845522E+01
3.08074518630E+04,-2.94478099351E+00,-1.93796200496E+01,-7.44618652924E+00,-4.33453140872E+00,+1.57018463155E+01,+1.47683028787E+02,-1.19671692451E+02,-1.24575248585E+01
3.10552638160E+04,-2.91161390163E+00,-1.96307355210E+01,-7.60271803778E+00,-4.37510083213E+00,+1.53229994513E+01,+1.47000745517E+02,-1.20463331834E+02,-1.18414590423E+01
3.13030757689E+04,-2.87885724394E+00,-1.98741231367E+01,-7.76321038904E+00,-4.40834506211E+00,+1.49421353083E+01,+1.46323700808E+02,-1.21201029517E+02,-1.12237992860E+01
3.15508877219E+04,-2.84790785008E+00,-2.01167852449E+01,-7.92050278556E+00,-4.43698878729E+00,+1.45843337459E+01,+1.45670875029E+02,-1.21944942106E+02,-1.06085942641E+01
3.17986996749E+04,-2.81701708656E+00,-2.03629997716E+01,-8.08045889067E+00,-4.46008008132E+00,+1.42134445984E+01,+1.45034274093E+02,-1.22639955941E+02,-9.99266777356E+00
3.20465116279E+04,-2.78922692465E+00,-2.06030186965E+01,-8.23483306053E+00,-4.48025350977E+00,+1.38653520287E+01,+1.44427627155E+02,-1.23318593154E+02,-9.41677276785E+00
3.22943235809E+04,-2.76213690729E+00,-2.08419279982E+01,-8.39483190522E+00,-4.49482813483E+00,+1.35188342343E+01,+1.43840799470E+02,-1.23970660146E+02,-8.84099188644E+00
3.25421355339E+04,-2.73762408969E+00,-2.10773075907E+01,-8.54750864089E+00,-4.50686389723E+00,+1.31722329209E+01,+1.43246550196E+02,-1.24619007389E+02,-8.27344507715E+00
3.27899474869E+04,-2.71455916871E+00,-2.13137094180E+01,-8.70425441846E+00,-4.51554203033E+00,+1.28365874717E+01,+1.42716535203E+02,-1.25253104242E+02,-7.71983391787E+00
3.30377594399E+04,-2.69035815445E+00,-2.15515851126E+01,-8.85723941600E+00,-4.52192038799E+00,+1.24981472462E+01,+1.42185668290E+02,-1.25862560636E+02,-7.18295792659E+00
3.32855713928E+04,-2.66827605995E+00,-2.17787555119E+01,-9.00984617408E+00,-4.52412336209E+00,+1.21705288380E+01,+1.41647510047E+02,-1.26452222219E+02,-6.67495814745E+00
3.35333833458E+04,-2.64807965882E+00,-2.20133918174E+01,-9.16391890416E+00,-4.52096226077E+00,+1.18343500390E+01,+1.41181537942E+02,-1.26966941430E+02,-6.16163112200E+00
3.37811952988E+04,-2.62655243527E+00,-2.22410217431E+01,-9.30795717111E+00,-4.52029935357E+00,+1.15282778991E+01,+1.40662659506E+02,-1.27564930816E+02,-5.67665391129E+00
3.40290072518E+04,-2.60887064450E+00,-2.24651036449E+01,-9.46588318356E+00,-4.51304801749E+00,+1.12113063042E+01,+1.40199301876E+02,-1.28078897591E+02,-5.19448434000E+00
3.42768192048E+04,-2.59080047399E+00,-2.26931452846E+01,-9.60955551833E+00,-4.50582062783E+00,+1.09017380056E+01,+1.39727392404E+02,-1.28615640571E+02,-4.75022055473E+00
3.45246311578E+04,-2.57281740170E+00,-2.29196558371E+01,-9.76096550558E+00,-4.49869157731E+00,+1.05996993887E+01,+1.39296935816E+02,-1.29136454491E+02,-4.28726019036E+00
3.47724431108E+04,-2.55684483483E+00,-2.31404275355E+01,-9.90914468814E+00,-4.48717548050E+00,+1.02991915049E+01,+1.38898946694E+02,-1.29619566229E+02,-3.85677391814E+00
3.50202550638E+04,-2.53999916499E+00,-2.33568111737E+01,-1.00560394479E+01,-4.47440592473E+00,+1.00044581096E+01,+1.38481137264E+02,-1.30107174528E+02,-3.44277677261E+00
3.52680670168E+04,-2.52455695975E+00,-2.35815093994E+01,-1.02020384188E+01,-4.46062995188E+00,+9.71387755644E+00,+1.38042778105E+02,-1.30590809020E+02,-3.04356582098E+00
3.55158789697E+04,-2.51011369628E+00,-2.37965392158E+01,-1.03455202266E+01,-4.44365577948E+00,+9.42473903302E+00,+1.37704476891E+02,-1.31013417064E+02,-2.66635588237E+00
3.57636909227E+04,-2.49599304044E+00,-2.40157697526E+01,-1.04879861609E+01,-4.42824151224E+00,+9.13940740697E+00,+1.37323337672E+02,-1.31468208596E+02,-2.28993052234E+00
3.60115028757E+04,-2.48224790010E+00,-2.42224619528E+01,-1.06302783774E+01,-4.40938213934E+00,+8.86608472020E+00,+1.36979207370E+02,-1.31923616663E+02,-1.92391702045E+00
3.62593148287E+04,-2.46918141364E+00,-2.44371523799E+01,-1.07719632825E+01,-4.39183001021E+00,+8.59361624583E+00,+1.36605540453E+02,-1.32322480448E+02,-1.58451104341E+00
3.65071267817E+04,-2.45733129748E+00,-2.46528455307E+01,-1.09133776374E+01,-4.37305786086E+00,+8.32166447420E+00,+1.36274576302E+02,-1.32715819447E+02,-1.25897494969E+00
3.67549387347E+04,-2.44610920865E+00,-2.48550452304E+01,-1.10530556751E+01,-4.35268288532E+00,+8.05353307947E+00,+1.35986050812E+02,-1.33106521633E+02,-9.32103044403E-01
3.70027506877E+04,-2.43373629718E+00,-2.50658429376E+01,-1.11879510687E+01,-4.33156775040E+00,+7.78058931967E+00,+1.35665672079E+02,-1.33505001534E+02,-6.32876451715E-01
3.72505626407E+04,-2.42247378035E+00,-2.52735649856E+01,-1.13237600774E+01,-4.31120958924E+00,+7.52675509420E+00,+1.35344367205E+02,-1.33888873882E+02,-3.36353564380E-01
3.74983745936E+04,-2.41208766679E+00,-2.54697691531E+01,-1.14622525211E+01,-4.28877514541E+00,+7.27936402119E+00,+1.35038884064E+02,-1.34259675068E+02,-4.80282722632E-02
3.77461865466E+04,-2.40203097919E+00,-2.56740764747E+01,-1.15909336809E+01,-4.26831179173E+00,+7.02738143210E+00,+1.34764333798E+02,-1.34622249967E+02,+2.16524691789E-01
3.79939984996E+04,-2.39180278056E+00,-2.58704865831E+01,-1.17291873803E+01,-4.24501451821E+00,+6.77927294199E+00,+1.34473132819E+02,-1.34944589841E+02,+4.78332456312E-01
3.82418104526E+04,-2.38269054327E+00,-2.60684090293E+01,-1.18631029886E+01,-4.22390461439E+00,+6.53737799796E+00,+1.34243832585E+02,-1.35320286387E+02,+7.37610864003E-01
3.84896224056E+04,-2.37330868350E+00,-2.62655147214E+01,-1.19886299803E+01,-4.20007651173E+00,+6.29709826456E+00,+1.33940727515E+02,-1.35627295368E+02,+9.75841390225E-01
3.87374343586E+04,-2.36494218976E+00,-2.64673322202E+01,-1.21178553247E+01,-4.17912562269E+00,+6.05291120862E+00,+1.33727124901E+02,-1.35968365124E+02,+1.20227424154E+00
3.89852463116E+04,-2.35687257066E+00,-2.66532872797E+01,-1.22471814571E+01,-4.15587357515E+00,+5.82098636247E+00,+1.33482290858E+02,-1.36264835180E+02,+1.42912755772E+00
3.92330582646E+04,-2.34841290563E+00,-2.68532021002E+01,-1.23796774503E+01,-4.13257234430E+00,+5.58117525967E+00,+1.33234104247E+02,-1.36585159100E+02,+1.64744851895E+00
3.94808702176E+04,-2.34019014586E+00,-2.70428273944E+01,-1.25046993306E+01,-4.10982331295E+00,+5.35223464425E+00,+1.33007115984E+02,-1.36883614254E+02,+1.84508755990E+00
3.97286821705E+04,-2.33260987490E+00,-2.72246985322E+01,-1.26297628394E+01,-4.08729535550E+00,+5.13222898442E+00,+1.32806955305E+02,-1.37179854950E+02,+2.03702036029E+00
3.99764941235E+04,-2.32458210880E+00,-2.74142904843E+01,-1.27542453316E+01,-4.06606617462E+00,+4.89932228180E+00,+1.32578625803E+02,-1.37459459404E+02,+2.23654184835E+00
4.02243060765E+04,-2.31714046860E+00,-2.76027842231E+01,-1.28750033150E+01,-4.04229693279E+00,+4.68543608468E+00,+1.32345613102E+02,-1.37724466923E+02,+2.41116869271E+00
4.04721180295E+04,-2.31003929894E+00,-2.77859562978E+01,-1.30002058072E+01,-4.01858812600E+00,+4.46282787985E+00,+1.32154207577E+02,-1.38024810820E+02,+2.59864856086E+00
4.07199299825E+04,-2.30375623683E+00,-2.79681762313E+01,-1.31212106345E+01,-3.99650542662E+00,+4.25293902098E+00,+1.31969770699E+02,-1.38264718317E+02,+2.75444637790E+00
4.09677419355E+04,-2.29665418680E+00,-2.81473318500E+01,-1.32403412173E+01,-3.97374648022E+00,+4.03945599607E+00,+1.31771011049E+02,-1.38545399080E+02,+2.92079778687E+00
4.12155538885E+04,-2.29036368145E+00,-2.83239064423E+01,-1.33613530031E+01,-3.95213855382E+00,+3.82796444180E+00,+1.31599043006E+02,-1.38795258882E+02,+3.07168319810E+00
4.14633658415E+04,-2.28526595630E+00,-2.85053799201E+01,-1.34799675098E+01,-3.92913131647E+00,+3.62092898979E+00,+1.31469455673E+02,-1.39030114418E+02,+3.21700001041E+00
4.17111777944E+04,-2.27827122764E+00,-2.86830287103E+01,-1.35969279575E+01,-3.90892008647E+00,+3.41731064411E+00,+1.31284701676E+02,-1.39262577594E+02,+3.36207989142E+00
4.19589897474E+04,-2.27187045883E+00,-2.88641016869E+01,-1.37176424461E+01,-3.88569777735E+00,+3.20909743228E+00,+1.31089059783E+02,-1.39508891406E+02,+3.49495864812E+00
4.22068017004E+04,-2.26687380992E+00,-2.90302274731E+01,-1.38307729816E+01,-3.86429983974E+00,+3.00531454479E+00,+1.30968936517E+02,-1.39750167208E+02,+3.62902794109E+00
4.24546136534E+04,-2.26038396431E+00,-2.92037707966E+01,-1.39456571549E+01,-3.84374035056E+00,+2.80951981846E+00,+1.30779526621E+02,-1.39964702066E+02,+3.76316359173E+00
4.27024256064E+04,-2.25590319565E+00,-2.93756033778E+01,-1.40591507209E+01,-3.82224716535E+00,+2.60362971855E+00,+1.30639761576E+02,-1.40209945753E+02,+3.87639539198E+00
4.29502375594E+04,-2.24969336331E+00,-2.95453736806E+01,-1.41727579545E+01,-3.80207761455E+00,+2.41151432879E+00,+1.30506767496E+02,-1.40381664627E+02,+3.99687737834E+00
4.31980495124E+04,-2.24551823998E+00,-2.97125116843E+01,-1.42842727777E+01,-3.78021843044E+00,+2.22225690887E+00,+1.30371231524E+02,-1.40635116952E+02,+4.11502928604E+00
4.34458614654E+04,-2.23998957921E+00,-2.98714700606E+01,-1.43986265342E+01,-3.75972660027E+00,+2.02662776806E+00,+1.30238929974E+02,-1.40809770220E+02,+4.21045403055E+00
