! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/29/2026 4:06:43 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(°)
9.10279033420E+03,+7.56855190693E-02,-1.71000961769E+01,-1.71904549421E+01,+7.33062913605E-02,-1.70199717532E+02,+1.05494756628E+02,+1.05449859208E+02,-1.63934531573E+02
9.10771428947E+03,+8.56984999627E-02,-1.71226769091E+01,-1.72158588716E+01,+8.26434138340E-02,-1.70348778010E+02,+1.05622671080E+02,+1.05518602520E+02,-1.64045227428E+02
9.11264090825E+03,+4.65789181594E-02,-1.72023663277E+01,-1.72961359910E+01,+4.76494517944E-02,-1.70224536599E+02,+1.05491129441E+02,+1.05402927300E+02,-1.63938451215E+02
9.11757019197E+03,+7.53841382192E-02,-1.71918841516E+01,-1.72903057199E+01,+8.10354779743E-02,-1.70412101233E+02,+1.05459594208E+02,+1.05411425397E+02,-1.64109010772E+02
9.12250214208E+03,+7.53285015708E-02,-1.72288783323E+01,-1.73257695795E+01,+7.36462502036E-02,-1.70381760235E+02,+1.05420359992E+02,+1.05297376041E+02,-1.64138663188E+02
9.12743676003E+03,+6.14728555092E-02,-1.72821257109E+01,-1.73705381997E+01,+6.02088351260E-02,-1.70420092344E+02,+1.05349287765E+02,+1.05215972658E+02,-1.64204398570E+02
9.13237404724E+03,+6.64656573691E-02,-1.73003767316E+01,-1.73877606053E+01,+6.99142406903E-02,-1.70427993213E+02,+1.05315361054E+02,+1.05219514363E+02,-1.64229258136E+02
9.13731400518E+03,+9.75058470205E-02,-1.73374427862E+01,-1.74192046086E+01,+9.44668670491E-02,-1.70342266128E+02,+1.05427081862E+02,+1.05269451197E+02,-1.64182066408E+02
9.14225663528E+03,+7.26128468533E-02,-1.73548390503E+01,-1.74437040427E+01,+7.64739822925E-02,-1.70407401212E+02,+1.05204030970E+02,+1.05168413733E+02,-1.64311565770E+02
9.14720193898E+03,+8.60683292832E-02,-1.73883509630E+01,-1.74745211782E+01,+8.60324645445E-02,-1.70484341468E+02,+1.05313569625E+02,+1.05228926265E+02,-1.64323575233E+02
9.15214991774E+03,+8.24122670351E-02,-1.74081976707E+01,-1.74984142486E+01,+7.89763648409E-02,-1.70533988107E+02,+1.05354876460E+02,+1.05260760852E+02,-1.64429529699E+02
9.15710057300E+03,+8.05078720006E-02,-1.74694132155E+01,-1.75613614875E+01,+8.05547356608E-02,-1.70469994850E+02,+1.05342293201E+02,+1.05162816149E+02,-1.64300480515E+02
9.16205390621E+03,+9.82591145957E-02,-1.74783397915E+01,-1.75569358920E+01,+9.08539580154E-02,-1.70591569339E+02,+1.05082211211E+02,+1.04912311477E+02,-1.64505399948E+02
9.16700991881E+03,+7.62342302938E-02,-1.75406821126E+01,-1.76255936850E+01,+8.04733304277E-02,-1.70482692821E+02,+1.05184844320E+02,+1.05048159032E+02,-1.64420541775E+02
9.17196861226E+03,+8.18872307863E-02,-1.75422107155E+01,-1.76322657191E+01,+8.52614244615E-02,-1.70657203074E+02,+1.05155436028E+02,+1.05016034560E+02,-1.64564464236E+02
9.17692998801E+03,+8.98947192894E-02,-1.75624429414E+01,-1.76450521154E+01,+9.49899816238E-02,-1.70757137191E+02,+1.04879648830E+02,+1.04767328874E+02,-1.64663074963E+02
9.18189404751E+03,+8.67803075173E-02,-1.76093283200E+01,-1.77004970412E+01,+8.74117549929E-02,-1.70697711474E+02,+1.05048821828E+02,+1.04992094070E+02,-1.64674417863E+02
9.18686079220E+03,+7.64956142980E-02,-1.76349143638E+01,-1.77073005867E+01,+8.21897132465E-02,-1.70834937575E+02,+1.04763410618E+02,+1.04598497099E+02,-1.64786508893E+02
9.19183022355E+03,+1.05399878849E-01,-1.76946620059E+01,-1.77884854946E+01,+1.01270900531E-01,-1.70688434421E+02,+1.05157063262E+02,+1.04974431395E+02,-1.64649262268E+02
9.19680234300E+03,+9.96893723752E-02,-1.77147797217E+01,-1.77943200637E+01,+8.74173732793E-02,-1.70779066302E+02,+1.04940946941E+02,+1.04803337680E+02,-1.64755179167E+02
9.20177715201E+03,+8.49250238121E-02,-1.77500869596E+01,-1.78358952278E+01,+7.88048491006E-02,-1.70749814802E+02,+1.04827039483E+02,+1.04722152209E+02,-1.64806691319E+02
9.20675465204E+03,+1.03822826028E-01,-1.77513260291E+01,-1.78347523697E+01,+1.04021389694E-01,-1.70891310126E+02,+1.05000266031E+02,+1.04876076698E+02,-1.64912067487E+02
9.21173484453E+03,+9.08893879836E-02,-1.78191681645E+01,-1.78978674745E+01,+9.45633958208E-02,-1.70810661373E+02,+1.04831681190E+02,+1.04712023733E+02,-1.64865555578E+02
9.21671773095E+03,+8.53475407946E-02,-1.78421045998E+01,-1.79327052456E+01,+8.55897304770E-02,-1.70716719380E+02,+1.04792363221E+02,+1.04687167978E+02,-1.64842585131E+02
9.22170331276E+03,+8.99436164987E-02,-1.78511954651E+01,-1.79408206886E+01,+9.32376471402E-02,-1.71009336796E+02,+1.04830636065E+02,+1.04662611291E+02,-1.65055866362E+02
9.22669159141E+03,+9.66120093453E-02,-1.78955523693E+01,-1.79802344636E+01,+8.92256435722E-02,-1.70937725659E+02,+1.04599672584E+02,+1.04441063212E+02,-1.65018438578E+02
9.23168256835E+03,+8.91552623032E-02,-1.79193897132E+01,-1.80004374232E+01,+9.91049229087E-02,-1.70871053310E+02,+1.04881079901E+02,+1.04666112873E+02,-1.64994178309E+02
9.23667624506E+03,+7.90131676344E-02,-1.79538742158E+01,-1.80443295054E+01,+7.87514988328E-02,-1.71048943617E+02,+1.04557664095E+02,+1.04404626481E+02,-1.65170766027E+02
9.24167262298E+03,+9.08352532294E-02,-1.80097282805E+01,-1.81030496347E+01,+9.31957258298E-02,-1.70743034844E+02,+1.04759764055E+02,+1.04668681771E+02,-1.64947083568E+02
9.24667170359E+03,+8.20176185399E-02,-1.80266568760E+01,-1.81134009484E+01,+8.14919599871E-02,-1.71092498060E+02,+1.04479387867E+02,+1.04394687241E+02,-1.65223500113E+02
9.25167348834E+03,+8.70551908100E-02,-1.80501701513E+01,-1.81375580598E+01,+8.84725110527E-02,-1.70976537939E+02,+1.04606298591E+02,+1.04487797046E+02,-1.65147275752E+02
9.25667797870E+03,+8.56367841419E-02,-1.80977823005E+01,-1.81794055185E+01,+8.78463908489E-02,-1.70885215028E+02,+1.04572810265E+02,+1.04472475283E+02,-1.65072962589E+02
9.26168517613E+03,+9.46433964723E-02,-1.81185972580E+01,-1.82059047306E+01,+9.53100402804E-02,-1.71133285293E+02,+1.04439984952E+02,+1.04375946119E+02,-1.65298353142E+02
9.26669508209E+03,+6.86160274779E-02,-1.81530878325E+01,-1.82422543776E+01,+7.55590177073E-02,-1.71083987006E+02,+1.04347792613E+02,+1.04237490022E+02,-1.65305553552E+02
9.27170769805E+03,+9.35537961270E-02,-1.81819403152E+01,-1.82694259208E+01,+9.89875976135E-02,-1.71005062097E+02,+1.04649685917E+02,+1.04453176674E+02,-1.65222471789E+02
9.27672302547E+03,+1.11753162037E-01,-1.82040575081E+01,-1.82888871543E+01,+1.05168415426E-01,-1.71218943989E+02,+1.04362176342E+02,+1.04159051203E+02,-1.65445175683E+02
9.28174106583E+03,+7.54292151632E-02,-1.82371806382E+01,-1.83175677049E+01,+8.62137863178E-02,-1.71136534433E+02,+1.04218400515E+02,+1.04065686962E+02,-1.65442244378E+02
9.28676182058E+03,+1.09675407858E-01,-1.82570724448E+01,-1.83392142581E+01,+1.08396389713E-01,-1.71092343388E+02,+1.04443510398E+02,+1.04307637861E+02,-1.65391421378E+02
9.29178529121E+03,+7.58156236391E-02,-1.82992817347E+01,-1.83773998046E+01,+8.69309046239E-02,-1.71289347819E+02,+1.04198238357E+02,+1.03973231590E+02,-1.65558814169E+02
9.29681147917E+03,+8.76570226196E-02,-1.83153747889E+01,-1.84096446647E+01,+9.18818485518E-02,-1.71263068322E+02,+1.04169467121E+02,+1.04069498027E+02,-1.65545093646E+02
9.30184038593E+03,+1.10362489357E-01,-1.83573920023E+01,-1.84456216699E+01,+1.11499275318E-01,-1.71207752211E+02,+1.04231239826E+02,+1.04116720201E+02,-1.65462296092E+02
9.30687201297E+03,+8.71719208281E-02,-1.83818726003E+01,-1.84741544628E+01,+9.55506607960E-02,-1.71265479755E+02,+1.04185530359E+02,+1.04039417844E+02,-1.65574177858E+02
9.31190636176E+03,+7.98723776661E-02,-1.84288817210E+01,-1.85193028248E+01,+8.45340948120E-02,-1.71285616808E+02,+1.04025367228E+02,+1.03876332783E+02,-1.65613706018E+02
9.31694343378E+03,+1.17600328763E-01,-1.84320536815E+01,-1.85158725242E+01,+1.32910337003E-01,-1.71279287392E+02,+1.04130292892E+02,+1.03890586897E+02,-1.65649399187E+02
9.32198323048E+03,+8.52800741222E-02,-1.85226753897E+01,-1.85959944013E+01,+1.00699587711E-01,-1.71199864167E+02,+1.04285042883E+02,+1.04118284865E+02,-1.65485163776E+02
9.32702575336E+03,+8.69534231317E-02,-1.85197448105E+01,-1.86013459796E+01,+8.45292544703E-02,-1.71542442946E+02,+1.03968479493E+02,+1.03764004912E+02,-1.65799928464E+02
9.33207100387E+03,+1.07245983815E-01,-1.85135531296E+01,-1.86028726101E+01,+1.09278704773E-01,-1.71395331210E+02,+1.04226469849E+02,+1.04045745654E+02,-1.65760674534E+02
9.33711898351E+03,+1.30550249415E-01,-1.85732073100E+01,-1.86517358285E+01,+1.30267740565E-01,-1.71197420516E+02,+1.04520587829E+02,+1.04300637690E+02,-1.65628991403E+02
9.34216969374E+03,+8.39296747911E-02,-1.85965296942E+01,-1.86837393810E+01,+8.61850245339E-02,-1.71521817957E+02,+1.03999492967E+02,+1.03854687795E+02,-1.65928276540E+02
9.34722313603E+03,+8.61088796151E-02,-1.86359076876E+01,-1.87156394723E+01,+8.76761961366E-02,-1.71375810293E+02,+1.04139444621E+02,+1.03966970050E+02,-1.65802814514E+02
9.35227931188E+03,+1.08222630951E-01,-1.86397226061E+01,-1.87272092182E+01,+1.09780699734E-01,-1.71592967412E+02,+1.04058296660E+02,+1.03885364222E+02,-1.65952936743E+02
9.35733822276E+03,+7.71150561560E-02,-1.87002874847E+01,-1.87822817549E+01,+8.05690538568E-02,-1.71527599987E+02,+1.04099808758E+02,+1.03873497477E+02,-1.65961853683E+02
9.36239987014E+03,+1.24108096830E-01,-1.86938740745E+01,-1.87701857215E+01,+1.26859865629E-01,-1.71418066787E+02,+1.04313289840E+02,+1.04119093823E+02,-1.65884379009E+02
9.36746425551E+03,+8.38101640413E-02,-1.87542105192E+01,-1.88298804810E+01,+8.60857834366E-02,-1.71654757182E+02,+1.03931396304E+02,+1.03739725270E+02,-1.66049072054E+02
9.37253138035E+03,+1.03692356175E-01,-1.87888657961E+01,-1.88740204247E+01,+1.01419442977E-01,-1.71484882399E+02,+1.04051301598E+02,+1.03834682669E+02,-1.65966376730E+02
9.37760124614E+03,+9.88443490258E-02,-1.87985536405E+01,-1.88832712911E+01,+9.81618646825E-02,-1.71600626228E+02,+1.03917250524E+02,+1.03747608729E+02,-1.66085790315E+02
9.38267385436E+03,+9.81714437019E-02,-1.88531032465E+01,-1.89315183171E+01,+1.01192851739E-01,-1.71506551054E+02,+1.03876455874E+02,+1.03789135274E+02,-1.66018201113E+02
9.38774920650E+03,+8.40568935015E-02,-1.88688966345E+01,-1.89479262228E+01,+8.90397088961E-02,-1.71746587715E+02,+1.03752687908E+02,+1.03508255649E+02,-1.66207343552E+02
9.39282730404E+03,+1.06971718376E-01,-1.89142331385E+01,-1.89861768421E+01,+1.06790366921E-01,-1.71602493143E+02,+1.03901445848E+02,+1.03630102250E+02,-1.66063859663E+02
9.39790814847E+03,+9.12252226386E-02,-1.89420454548E+01,-1.90223301867E+01,+9.43268515191E-02,-1.71631482927E+02,+1.03678534047E+02,+1.03526799298E+02,-1.66184102207E+02
9.40299174127E+03,+1.01269909983E-01,-1.89645070098E+01,-1.90503087672E+01,+1.07110404049E-01,-1.71674418796E+02,+1.03785953214E+02,+1.03588675192E+02,-1.66196501257E+02
9.40807808392E+03,+1.16948837472E-01,-1.89929783936E+01,-1.90703978258E+01,+1.17351807886E-01,-1.71669316570E+02,+1.03819106506E+02,+1.03678868888E+02,-1.66213930651E+02
9.41316717792E+03,+1.05406147158E-01,-1.90086697545E+01,-1.90914488776E+01,+1.06899031752E-01,-1.71734567501E+02,+1.03762869833E+02,+1.03507910469E+02,-1.66273528953E+02
9.41825902476E+03,+9.56511575215E-02,-1.90501360253E+01,-1.91335943876E+01,+1.08774391814E-01,-1.71654444581E+02,+1.03681124283E+02,+1.03554476795E+02,-1.66265073937E+02
9.42335362592E+03,+1.19357774852E-01,-1.90773426042E+01,-1.91558109716E+01,+1.18559053708E-01,-1.71788588911E+02,+1.03836466003E+02,+1.03614711006E+02,-1.66325159317E+02
9.42845098289E+03,+1.06705329415E-01,-1.91036946670E+01,-1.91791186881E+01,+1.11238705565E-01,-1.71687960787E+02,+1.03753304615E+02,+1.03535037460E+02,-1.66328382457E+02
9.43355109716E+03,+1.02298784384E-01,-1.91362927690E+01,-1.92137455864E+01,+1.05669183432E-01,-1.71727731866E+02,+1.03539203022E+02,+1.03337061354E+02,-1.66394814909E+02
9.43865397023E+03,+1.18947745045E-01,-1.91721182966E+01,-1.92516632598E+01,+1.18763605279E-01,-1.71853445007E+02,+1.03640842031E+02,+1.03460116847E+02,-1.66497127068E+02
9.44375960359E+03,+1.06880386757E-01,-1.91799604040E+01,-1.92593384696E+01,+1.10368996201E-01,-1.71899435216E+02,+1.03493162340E+02,+1.03329264170E+02,-1.66561470757E+02
9.44886799873E+03,+1.15156934006E-01,-1.92292633214E+01,-1.93007283583E+01,+1.23595937001E-01,-1.71730030870E+02,+1.03546964044E+02,+1.03357878668E+02,-1.66386865893E+02
9.45397915714E+03,+9.94048380651E-02,-1.92564544885E+01,-1.93277743712E+01,+1.05128642825E-01,-1.71896119129E+02,+1.03494020168E+02,+1.03301746310E+02,-1.66546971229E+02
9.45909308032E+03,+1.32909636310E-01,-1.92584012957E+01,-1.93424269635E+01,+1.33578442431E-01,-1.71833967171E+02,+1.03600935300E+02,+1.03327702232E+02,-1.66565464002E+02
9.46420976977E+03,+1.00017315546E-01,-1.93176328195E+01,-1.93860266318E+01,+1.15072770895E-01,-1.71855362785E+02,+1.03513960605E+02,+1.03327380091E+02,-1.66518083206E+02
9.46932922698E+03,+1.07696243777E-01,-1.93422381603E+01,-1.94132160617E+01,+1.16042311068E-01,-1.71869960827E+02,+1.03359199579E+02,+1.03209249652E+02,-1.66589683745E+02
9.47445145345E+03,+1.15880182280E-01,-1.93618720889E+01,-1.94381611663E+01,+1.21898117356E-01,-1.71992146814E+02,+1.03437911656E+02,+1.03164601561E+02,-1.66701310348E+02
9.47957645067E+03,+1.14128740620E-01,-1.94035208554E+01,-1.94700522839E+01,+1.13083080709E-01,-1.71978343623E+02,+1.03363440449E+02,+1.03214656306E+02,-1.66679289741E+02
9.48470422015E+03,+1.11845364616E-01,-1.94181858828E+01,-1.94853577739E+01,+1.14995820759E-01,-1.71951784019E+02,+1.03243618854E+02,+1.03068462441E+02,-1.66724765066E+02
9.48983476338E+03,+1.04175617996E-01,-1.94610020054E+01,-1.95428128463E+01,+1.17690116066E-01,-1.71966952103E+02,+1.03420335281E+02,+1.03198191582E+02,-1.66731240848E+02
9.49496808187E+03,+1.25248754010E-01,-1.94736345093E+01,-1.95513462713E+01,+1.27597756991E-01,-1.71816781118E+02,+1.03495414701E+02,+1.03325915178E+02,-1.66648572648E+02
9.50010417711E+03,+9.94990274491E-02,-1.95250369671E+01,-1.96040305426E+01,+9.98750446220E-02,-1.72004951802E+02,+1.03135421477E+02,+1.02964357318E+02,-1.66768946274E+02
9.50524305062E+03,+1.26425201430E-01,-1.95468146933E+01,-1.96242877524E+01,+1.28721306348E-01,-1.71894977347E+02,+1.03408334720E+02,+1.03215045902E+02,-1.66704440437E+02
9.51038470388E+03,+9.41394254605E-02,-1.95802168102E+01,-1.96607217775E+01,+1.04320524924E-01,-1.71958045768E+02,+1.03335496544E+02,+1.03084951128E+02,-1.66710965959E+02
9.51552913841E+03,+1.21593888151E-01,-1.96007480950E+01,-1.96657331398E+01,+1.29682204215E-01,-1.72020551064E+02,+1.03385982004E+02,+1.03095090214E+02,-1.66793191272E+02
9.52067635571E+03,+1.25061279811E-01,-1.96299476036E+01,-1.97032126380E+01,+1.27283792289E-01,-1.72144193317E+02,+1.03114787294E+02,+1.02894940667E+02,-1.66979204750E+02
9.52582635728E+03,+9.84565608329E-02,-1.96887772231E+01,-1.97568950988E+01,+9.76110958193E-02,-1.72089410269E+02,+1.03038091580E+02,+1.02851641470E+02,-1.66875107918E+02
9.53097914463E+03,+1.16047598633E-01,-1.96804828248E+01,-1.97620169299E+01,+1.21981317751E-01,-1.72164681592E+02,+1.03176091028E+02,+1.03001272932E+02,-1.66993495046E+02
9.53613471927E+03,+8.89983591249E-02,-1.97311999550E+01,-1.98104217224E+01,+9.51040015846E-02,-1.72148054709E+02,+1.02879511918E+02,+1.02666433910E+02,-1.66999565315E+02
9.54129308271E+03,+1.12826142412E-01,-1.97522898484E+01,-1.98278414677E+01,+1.14460196715E-01,-1.72040211992E+02,+1.03109808546E+02,+1.02983984229E+02,-1.66887877737E+02
9.54645423645E+03,+1.12519035511E-01,-1.97610477740E+01,-1.98300729667E+01,+1.18544850497E-01,-1.72204984766E+02,+1.03164424410E+02,+1.02863511212E+02,-1.67069260555E+02
9.55161818200E+03,+1.23445958748E-01,-1.97931451797E+01,-1.98627500427E+01,+1.30308959975E-01,-1.72181683817E+02,+1.03139062614E+02,+1.02903204446E+02,-1.67056001205E+02
9.55678492088E+03,+1.21107419508E-01,-1.98283073711E+01,-1.98907561292E+01,+1.24626724035E-01,-1.72166239249E+02,+1.03164259181E+02,+1.03006198078E+02,-1.67098481401E+02
9.56195445459E+03,+1.09380847423E-01,-1.98619244147E+01,-1.99354030816E+01,+1.18265783784E-01,-1.72224063479E+02,+1.03163137021E+02,+1.02959378891E+02,-1.67079735048E+02
9.56712678465E+03,+1.16631299369E-01,-1.98645232714E+01,-1.99500913372E+01,+1.24684269989E-01,-1.72146787445E+02,+1.03095433118E+02,+1.02868199891E+02,-1.67097029883E+02
9.57230191256E+03,+9.45869099339E-02,-1.99341106982E+01,-2.00106406965E+01,+1.00508501434E-01,-1.72262167226E+02,+1.02786741158E+02,+1.02613895870E+02,-1.67189143848E+02
9.57747983985E+03,+1.13482201422E-01,-1.99369679311E+01,-2.00102926368E+01,+1.17065661011E-01,-1.72409767128E+02,+1.02798663039E+02,+1.02622915929E+02,-1.67315620115E+02
9.58266056803E+03,+1.13568780590E-01,-1.99741752157E+01,-2.00542346943E+01,+1.22087899468E-01,-1.72232926864E+02,+1.02939138653E+02,+1.02694896712E+02,-1.67143849028E+02
9.58784409860E+03,+9.41625529442E-02,-2.00046267734E+01,-2.00706385598E+01,+1.04597831641E-01,-1.72342427236E+02,+1.02801509103E+02,+1.02633467196E+02,-1.67274896261E+02
9.59303043310E+03,+1.05036741731E-01,-2.00371680926E+01,-2.01103254314E+01,+1.12747808065E-01,-1.72259235444E+02,+1.02725206341E+02,+1.02521585691E+02,-1.67277547151E+02
9.59821957302E+03,+1.19070640815E-01,-2.00232979740E+01,-2.01050909992E+01,+1.29759071665E-01,-1.72464385953E+02,+1.02708952013E+02,+1.02514488207E+02,-1.67413625105E+02
9.60341151990E+03,+1.04501001508E-01,-2.01061547591E+01,-2.01793748472E+01,+1.11415606065E-01,-1.72241070769E+02,+1.02792837193E+02,+1.02624914473E+02,-1.67245743841E+02
9.60860627525E+03,+1.21664159945E-01,-2.01103783726E+01,-2.01873020472E+01,+1.26575657883E-01,-1.72301856139E+02,+1.02767989189E+02,+1.02585695874E+02,-1.67367962473E+02
9.61380384059E+03,+1.07662539335E-01,-2.01563621456E+01,-2.02208359857E+01,+1.06238904822E-01,-1.72425378730E+02,+1.02703499709E+02,+1.02479991978E+02,-1.67430540017E+02
9.61900421744E+03,+1.13262335632E-01,-2.01977530784E+01,-2.02560887689E+01,+1.17674357543E-01,-1.72209958624E+02,+1.02937340959E+02,+1.02645016679E+02,-1.67340910149E+02
9.62420740732E+03,+1.15533347490E-01,-2.01825064210E+01,-2.02614576902E+01,+1.23795413308E-01,-1.72458126083E+02,+1.02660338761E+02,+1.02521873578E+02,-1.67482358003E+02
9.62941341175E+03,+1.06646932240E-01,-2.02213799019E+01,-2.02903745173E+01,+1.18791193210E-01,-1.72432696522E+02,+1.02747838342E+02,+1.02502046173E+02,-1.67444683094E+02
9.63462223225E+03,+1.12944821717E-01,-2.02489816313E+01,-2.03168774911E+01,+1.24897289056E-01,-1.72504450237E+02,+1.02693188027E+02,+1.02412204316E+02,-1.67566649450E+02
9.63983387035E+03,+1.25719284646E-01,-2.02752764265E+01,-2.03513772544E+01,+1.31206872645E-01,-1.72499739738E+02,+1.02625323760E+02,+1.02366293011E+02,-1.67542690176E+02
9.64504832758E+03,+1.19596310007E-01,-2.03126644427E+01,-2.03772549683E+01,+1.33777202769E-01,-1.72459863962E+02,+1.02810922781E+02,+1.02515499654E+02,-1.67520652676E+02
9.65026560545E+03,+1.01998265795E-01,-2.03612086057E+01,-2.04217589937E+01,+1.12661010447E-01,-1.72427820886E+02,+1.02613360262E+02,+1.02357011697E+02,-1.67541647192E+02
9.65548570549E+03,+1.21345824789E-01,-2.03815407185E+01,-2.04464826107E+01,+1.19219552350E-01,-1.72438466567E+02,+1.02610500179E+02,+1.02349736359E+02,-1.67553645841E+02
9.66070862923E+03,+1.00641246154E-01,-2.04041581512E+01,-2.04719266347E+01,+1.09460452370E-01,-1.72527614444E+02,+1.02630597312E+02,+1.02359969625E+02,-1.67615491627E+02
9.66593437820E+03,+1.28092662761E-01,-2.04193194014E+01,-2.04914030510E+01,+1.31227108975E-01,-1.72563081024E+02,+1.02568703860E+02,+1.02363511521E+02,-1.67623952123E+02
9.67116295392E+03,+1.28368122000E-01,-2.04543895991E+01,-2.05245538782E+01,+1.30820146892E-01,-1.72519429042E+02,+1.02604502932E+02,+1.02381058970E+02,-1.67651097581E+02
9.67639435792E+03,+1.18578732581E-01,-2.04949318706E+01,-2.05680473521E+01,+1.22908168860E-01,-1.72537960320E+02,+1.02436327280E+02,+1.02217552204E+02,-1.67678534073E+02
9.68162859174E+03,+1.28959056265E-01,-2.05071137716E+01,-2.05642531756E+01,+1.40234680975E-01,-1.72527619269E+02,+1.02577258902E+02,+1.02491662917E+02,-1.67683973550E+02
9.68686565691E+03,+1.03176176535E-01,-2.05237663016E+01,-2.05959102179E+01,+1.17434004594E-01,-1.72691989643E+02,+1.02365279654E+02,+1.02159482948E+02,-1.67802775270E+02
9.69210555495E+03,+1.20390978951E-01,-2.05805702183E+01,-2.06456827369E+01,+1.27009433503E-01,-1.72490079091E+02,+1.02477187518E+02,+1.02321229060E+02,-1.67670595237E+02
9.69734828739E+03,+1.22211647622E-01,-2.05920437288E+01,-2.06499678010E+01,+1.28554374788E-01,-1.72713481874E+02,+1.02231060940E+02,+1.01974926597E+02,-1.67876756041E+02
9.70259385578E+03,+1.06590474759E-01,-2.06214847344E+01,-2.06869534619E+01,+1.15527662779E-01,-1.72676337355E+02,+1.02337781209E+02,+1.02160733530E+02,-1.67866351537E+02
