! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/30/2026 11:18:58 AM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(°)
9.05369695789E+03,+3.54645300204E-01,-2.47766252696E+01,-2.48562869774E+01,+3.72137243753E-01,-1.78584697962E+02,-8.65917626767E+01,-8.58979201913E+01,-1.78218722722E+02
9.05859435717E+03,+3.73869729750E-01,-2.47532810165E+01,-2.48070276287E+01,+3.85216498933E-01,-1.78672359390E+02,-8.68780468286E+01,-8.59111530919E+01,-1.78350685588E+02
9.06349440559E+03,+3.29262199542E-01,-2.47599159709E+01,-2.48827174956E+01,+3.44842764997E-01,-1.78534834038E+02,-8.68127894434E+01,-8.58884391490E+01,-1.78116764438E+02
9.06839710459E+03,+3.59881439864E-01,-2.47370328152E+01,-2.48621602460E+01,+3.82028021036E-01,-1.78664966486E+02,-8.63719545982E+01,-8.59448885148E+01,-1.78234947107E+02
9.07330245560E+03,+3.39780384799E-01,-2.47982487090E+01,-2.48850486898E+01,+3.67393079960E-01,-1.78491948729E+02,-8.65194218613E+01,-8.62342845315E+01,-1.78216934648E+02
9.07821046005E+03,+3.51017782469E-01,-2.47424291077E+01,-2.48328451777E+01,+3.64980775607E-01,-1.78622820607E+02,-8.66697085210E+01,-8.57442374608E+01,-1.78361041705E+02
9.08312111938E+03,+3.49520491748E-01,-2.48022016015E+01,-2.47978189275E+01,+3.79618128950E-01,-1.78695588835E+02,-8.68167284586E+01,-8.58943237801E+01,-1.78328962625E+02
9.08803443502E+03,+3.44549404498E-01,-2.47427651754E+01,-2.48357838442E+01,+3.64705193701E-01,-1.78639793377E+02,-8.68422061546E+01,-8.61089419673E+01,-1.78483697810E+02
9.09295040841E+03,+3.45772250516E-01,-2.47534030301E+01,-2.48775225244E+01,+3.61475557296E-01,-1.78631458340E+02,-8.65461146197E+01,-8.59048025820E+01,-1.78247215598E+02
9.09786904099E+03,+3.32770765927E-01,-2.48021438340E+01,-2.48808970981E+01,+3.38779396694E-01,-1.78767926271E+02,-8.66268937889E+01,-8.61273879253E+01,-1.78336496230E+02
9.10279033420E+03,+3.63970881233E-01,-2.47936101545E+01,-2.48617654450E+01,+3.74125126386E-01,-1.78532185911E+02,-8.64657839073E+01,-8.60308643492E+01,-1.78368860593E+02
9.10771428947E+03,+3.65379458609E-01,-2.47731477265E+01,-2.48647358446E+01,+3.83006222634E-01,-1.78557536144E+02,-8.67600267207E+01,-8.56679568088E+01,-1.78278382153E+02
9.11264090825E+03,+3.34047290221E-01,-2.48096150684E+01,-2.49007105560E+01,+3.30832283450E-01,-1.78595955992E+02,-8.65876689838E+01,-8.58122335569E+01,-1.78123660465E+02
9.11757019197E+03,+3.58225004909E-01,-2.47667740541E+01,-2.48364257943E+01,+3.79564973161E-01,-1.78681540728E+02,-8.65211573332E+01,-8.60083007085E+01,-1.78343461600E+02
9.12250214208E+03,+3.76135882370E-01,-2.47655133269E+01,-2.48624856718E+01,+3.74351781809E-01,-1.78647659903E+02,-8.65721870008E+01,-8.58022483229E+01,-1.78243495656E+02
9.12743676003E+03,+3.44535106505E-01,-2.48191043154E+01,-2.48744878126E+01,+3.50550148276E-01,-1.78768846425E+02,-8.69718193879E+01,-8.60490082790E+01,-1.78325457423E+02
9.13237404724E+03,+3.53027740023E-01,-2.48342293830E+01,-2.49133036470E+01,+3.64034649342E-01,-1.78647436907E+02,-8.64424746032E+01,-8.61778880536E+01,-1.78280865423E+02
9.13731400518E+03,+3.87883399424E-01,-2.48327767667E+01,-2.49012580052E+01,+3.93380090499E-01,-1.78490337345E+02,-8.62686466394E+01,-8.57393826326E+01,-1.78234103522E+02
9.14225663528E+03,+3.37171923905E-01,-2.47464022802E+01,-2.48854877420E+01,+3.55153463468E-01,-1.78641818901E+02,-8.65695206335E+01,-8.60253094630E+01,-1.78380521821E+02
9.14720193898E+03,+3.85466201129E-01,-2.47910025139E+01,-2.49070220646E+01,+3.85308965627E-01,-1.78546363258E+02,-8.66288921360E+01,-8.58291322208E+01,-1.78254915280E+02
9.15214991774E+03,+3.61576964076E-01,-2.47846611654E+01,-2.48976144348E+01,+3.80320417665E-01,-1.78681343499E+02,-8.64731816301E+01,-8.57194850152E+01,-1.78381223596E+02
9.15710057300E+03,+3.53610995688E-01,-2.48145235300E+01,-2.49321974693E+01,+3.64178449251E-01,-1.78529441109E+02,-8.68572025995E+01,-8.57708060282E+01,-1.78125933965E+02
9.16205390621E+03,+3.76335322243E-01,-2.47671527010E+01,-2.48985445276E+01,+3.79826029930E-01,-1.78724483381E+02,-8.69217361097E+01,-8.62161684347E+01,-1.78324687065E+02
9.16700991881E+03,+3.59783274734E-01,-2.48312482504E+01,-2.49434834867E+01,+3.66101710290E-01,-1.78550566633E+02,-8.67818535903E+01,-8.58770303569E+01,-1.78197828224E+02
9.17196861226E+03,+3.80536896323E-01,-2.48022456624E+01,-2.48998889479E+01,+3.86859461212E-01,-1.78738131868E+02,-8.67579118321E+01,-8.57529709195E+01,-1.78280724463E+02
9.17692998801E+03,+3.57141690041E-01,-2.47836135850E+01,-2.48910216805E+01,+3.88290129674E-01,-1.78765088366E+02,-8.68117266429E+01,-8.62862609391E+01,-1.78522617008E+02
9.18189404751E+03,+3.66791324635E-01,-2.48541005175E+01,-2.49174845818E+01,+3.67236428652E-01,-1.78722852133E+02,-8.66584904456E+01,-8.58969238483E+01,-1.78278557001E+02
9.18686079220E+03,+3.57749636129E-01,-2.48041782729E+01,-2.49151633634E+01,+3.77686461925E-01,-1.78781333047E+02,-8.71434109681E+01,-8.64075804437E+01,-1.78516938384E+02
9.19183022355E+03,+3.80455175058E-01,-2.48460313223E+01,-2.49614686201E+01,+3.79019649890E-01,-1.78606954341E+02,-8.66056785352E+01,-8.57414472694E+01,-1.78106229749E+02
9.19680234300E+03,+3.80372391776E-01,-2.47900851244E+01,-2.49319460026E+01,+3.78401989141E-01,-1.78680347791E+02,-8.66730507029E+01,-8.59017380262E+01,-1.78413131325E+02
9.20177715201E+03,+3.42493239542E-01,-2.48535398267E+01,-2.49586869758E+01,+3.88265376677E-01,-1.78678993522E+02,-8.68164276284E+01,-8.60818204867E+01,-1.78404794355E+02
9.20675465204E+03,+3.88120995126E-01,-2.48071909288E+01,-2.49321387951E+01,+4.00832925954E-01,-1.78706828835E+02,-8.66731185099E+01,-8.57707647830E+01,-1.78351328388E+02
9.21173484453E+03,+3.57863911650E-01,-2.48583110882E+01,-2.49521572931E+01,+3.81113511729E-01,-1.78659468769E+02,-8.64835589566E+01,-8.59514246107E+01,-1.78356762803E+02
9.21671773095E+03,+3.49013304358E-01,-2.48570527063E+01,-2.49820189103E+01,+3.63058689374E-01,-1.78368526631E+02,-8.67756588449E+01,-8.62347429569E+01,-1.78367945745E+02
9.22170331276E+03,+3.75909810249E-01,-2.48242902387E+01,-2.49054866139E+01,+4.00460752962E-01,-1.78860232853E+02,-8.65291033933E+01,-8.58387116694E+01,-1.78372125139E+02
9.22669159141E+03,+3.65866926726E-01,-2.48916668396E+01,-2.50041813181E+01,+3.76901070039E-01,-1.78709181407E+02,-8.68184504644E+01,-8.62058910712E+01,-1.78419067282E+02
9.23168256835E+03,+3.58788570189E-01,-2.48483928568E+01,-2.49510041164E+01,+3.90099762332E-01,-1.78642331728E+02,-8.65102731497E+01,-8.59320558084E+01,-1.78292900019E+02
9.23667624506E+03,+3.43436812017E-01,-2.48440461263E+01,-2.49590077125E+01,+3.55383916344E-01,-1.78854113604E+02,-8.70431754752E+01,-8.60654355726E+01,-1.78436127127E+02
9.24167262298E+03,+3.54869664698E-01,-2.49422542086E+01,-2.49884213393E+01,+3.84506161357E-01,-1.78388723297E+02,-8.65688520522E+01,-8.57338294682E+01,-1.78097292117E+02
9.24667170359E+03,+3.53932734944E-01,-2.48812270256E+01,-2.49520257089E+01,+3.62831368986E-01,-1.78775271290E+02,-8.69453155701E+01,-8.60207491585E+01,-1.78549362694E+02
9.25167348834E+03,+3.48377464142E-01,-2.48932801913E+01,-2.49587784399E+01,+3.68489856647E-01,-1.78814960397E+02,-8.66099788150E+01,-8.60080517537E+01,-1.78304671791E+02
9.25667797870E+03,+3.44204400989E-01,-2.49187140879E+01,-2.49925084302E+01,+3.78292803114E-01,-1.78547534698E+02,-8.66074007155E+01,-8.61060324582E+01,-1.78254865240E+02
9.26168517613E+03,+3.52933677317E-01,-2.49072541303E+01,-2.49689376320E+01,+3.52059975245E-01,-1.78901410675E+02,-8.67485375404E+01,-8.62183298554E+01,-1.78353400484E+02
9.26669508209E+03,+3.25778052836E-01,-2.49268298270E+01,-2.50022361376E+01,+3.48373511041E-01,-1.78732029609E+02,-8.71228745864E+01,-8.59753027418E+01,-1.78451189510E+02
9.27170769805E+03,+3.69610590787E-01,-2.49240277352E+01,-2.49601557011E+01,+3.78708379532E-01,-1.78547651555E+02,-8.68274122617E+01,-8.56558492143E+01,-1.78235302276E+02
9.27672302547E+03,+3.67965458532E-01,-2.48991386134E+01,-2.49978785120E+01,+3.64094622859E-01,-1.78829838075E+02,-8.71017519606E+01,-8.63013807728E+01,-1.78400894308E+02
9.28174106583E+03,+3.34219696400E-01,-2.48696183399E+01,-2.49707564449E+01,+3.60443108978E-01,-1.78625854647E+02,-8.71787188411E+01,-8.64926224683E+01,-1.78558251535E+02
9.28676182058E+03,+3.87962476392E-01,-2.48865997515E+01,-2.49256107493E+01,+3.92953688572E-01,-1.78735886042E+02,-8.66824739509E+01,-8.58335466277E+01,-1.78321833933E+02
9.29178529121E+03,+3.30521556689E-01,-2.48535765777E+01,-2.49850633584E+01,+3.64482443876E-01,-1.78857182555E+02,-8.67669104426E+01,-8.62842471939E+01,-1.78544631259E+02
9.29681147917E+03,+3.38625465734E-01,-2.49326521561E+01,-2.49965532624E+01,+3.40618407702E-01,-1.78689917484E+02,-8.70793740931E+01,-8.62043992115E+01,-1.78503952656E+02
9.30184038593E+03,+3.73528882937E-01,-2.49366819855E+01,-2.49897887849E+01,+3.79843694368E-01,-1.78645573197E+02,-8.69159154149E+01,-8.59324290967E+01,-1.78253573078E+02
9.30687201297E+03,+3.44102538219E-01,-2.49299560647E+01,-2.50457578735E+01,+3.81986810450E-01,-1.78635201138E+02,-8.73010151126E+01,-8.62268418436E+01,-1.78331496651E+02
9.31190636176E+03,+3.42331081649E-01,-2.49203028023E+01,-2.50154586692E+01,+3.43747197124E-01,-1.78772321483E+02,-8.70362743006E+01,-8.62430418264E+01,-1.78410550302E+02
9.31694343378E+03,+3.71539521447E-01,-2.49116801677E+01,-2.50064902597E+01,+4.10402640522E-01,-1.78661930015E+02,-8.71088168465E+01,-8.62890776375E+01,-1.78440176054E+02
9.32198323048E+03,+3.46767101756E-01,-2.49848580068E+01,-2.50340740648E+01,+3.62847441368E-01,-1.78532311805E+02,-8.67978895095E+01,-8.60088612478E+01,-1.78270299691E+02
9.32702575336E+03,+3.56967703578E-01,-2.49669474342E+01,-2.50325777409E+01,+3.62007444607E-01,-1.78951665720E+02,-8.69783975518E+01,-8.61566390447E+01,-1.78467278871E+02
9.33207100387E+03,+3.53163226904E-01,-2.49263701571E+01,-2.49889665917E+01,+3.83981253643E-01,-1.78722404619E+02,-8.67486334104E+01,-8.59982517551E+01,-1.78364596859E+02
9.33711898351E+03,+4.00129693326E-01,-2.48913168342E+01,-2.50191303595E+01,+4.02074328674E-01,-1.78553909098E+02,-8.66514445997E+01,-8.55663750458E+01,-1.78124056007E+02
9.34216969374E+03,+3.51692821523E-01,-2.49499210043E+01,-2.50356308180E+01,+3.54895499036E-01,-1.78830391675E+02,-8.73309753903E+01,-8.61473278153E+01,-1.78545923854E+02
9.34722313603E+03,+3.57509463774E-01,-2.50117880897E+01,-2.50727800502E+01,+3.64429207872E-01,-1.78678670908E+02,-8.67905411226E+01,-8.57389796160E+01,-1.78307298304E+02
9.35227931188E+03,+3.67984806688E-01,-2.49469596977E+01,-2.50143126711E+01,+3.78380520784E-01,-1.78947162753E+02,-8.67997395500E+01,-8.60084828311E+01,-1.78452242975E+02
9.35733822276E+03,+3.23492755008E-01,-2.49415276941E+01,-2.50362798677E+01,+3.39870124879E-01,-1.78680165584E+02,-8.71270925510E+01,-8.58905336435E+01,-1.78508930145E+02
9.36239987014E+03,+3.91436575635E-01,-2.49154213702E+01,-2.50362418062E+01,+3.94147820596E-01,-1.78614907541E+02,-8.63802773291E+01,-8.58722619994E+01,-1.78220216489E+02
9.36746425551E+03,+3.30692417319E-01,-2.49589919574E+01,-2.50468164471E+01,+3.64076575397E-01,-1.78898851760E+02,-8.71197918166E+01,-8.63109025921E+01,-1.78526487561E+02
9.37253138035E+03,+3.54239308078E-01,-2.49856062966E+01,-2.50391326625E+01,+3.72840181938E-01,-1.78692561796E+02,-8.69329833547E+01,-8.61343782863E+01,-1.78369082771E+02
9.37760124614E+03,+3.57708415348E-01,-2.49876747335E+01,-2.50560895963E+01,+3.71001180108E-01,-1.78761897598E+02,-8.72735497716E+01,-8.61546175064E+01,-1.78457689665E+02
9.38267385436E+03,+3.51188413148E-01,-2.50135310323E+01,-2.50586938796E+01,+3.63490727986E-01,-1.78788102022E+02,-8.66970713393E+01,-8.59924044779E+01,-1.78450603726E+02
9.38774920650E+03,+3.36192491531E-01,-2.49726856099E+01,-2.50597229699E+01,+3.51212004557E-01,-1.78886135688E+02,-8.68236961821E+01,-8.62172107926E+01,-1.78434778852E+02
9.39282730404E+03,+3.75704164289E-01,-2.50399169204E+01,-2.50665039592E+01,+3.71914948287E-01,-1.78764727976E+02,-8.70739477825E+01,-8.59210227471E+01,-1.78280262026E+02
9.39790814847E+03,+3.42832916847E-01,-2.50223698432E+01,-2.51047481984E+01,+3.53713580033E-01,-1.78771739635E+02,-8.69086830901E+01,-8.59801598660E+01,-1.78443628798E+02
9.40299174127E+03,+3.61405661081E-01,-2.49942925510E+01,-2.50722911576E+01,+3.71754676795E-01,-1.78775170328E+02,-8.70052102964E+01,-8.61468306552E+01,-1.78386724752E+02
9.40807808392E+03,+3.78159368772E-01,-2.50180907990E+01,-2.50785204017E+01,+3.77253810068E-01,-1.78744425213E+02,-8.66580466138E+01,-8.58613180491E+01,-1.78358662237E+02
9.41316717792E+03,+3.50434592167E-01,-2.50045479492E+01,-2.50736206511E+01,+3.78383946195E-01,-1.78794624903E+02,-8.69545852695E+01,-8.62622145855E+01,-1.78506254319E+02
9.41825902476E+03,+3.50141269019E-01,-2.50217851485E+01,-2.50958155051E+01,+3.77466758142E-01,-1.78732278162E+02,-8.66311680994E+01,-8.60949509088E+01,-1.78397738264E+02
9.42335362592E+03,+3.76047196994E-01,-2.49673190043E+01,-2.50889034321E+01,+3.82004175997E-01,-1.78783987588E+02,-8.69102148954E+01,-8.60152165551E+01,-1.78411539877E+02
9.42845098289E+03,+3.43219163459E-01,-2.49831205526E+01,-2.50865723766E+01,+3.89871980428E-01,-1.78635756850E+02,-8.68937753094E+01,-8.62521778602E+01,-1.78410527026E+02
9.43355109716E+03,+3.35393811502E-01,-2.50135233441E+01,-2.51321000542E+01,+3.61324917302E-01,-1.78699308416E+02,-8.73695062038E+01,-8.64654940553E+01,-1.78486329920E+02
9.43865397023E+03,+3.73444804807E-01,-2.50020969611E+01,-2.51116720901E+01,+3.78404884896E-01,-1.78756419987E+02,-8.67418727111E+01,-8.60551960676E+01,-1.78382648506E+02
9.44375960359E+03,+3.47371190519E-01,-2.50077112226E+01,-2.50972517710E+01,+3.62018813353E-01,-1.78838541341E+02,-8.70123215088E+01,-8.62735471567E+01,-1.78539815558E+02
9.44886799873E+03,+3.66906066519E-01,-2.49997339748E+01,-2.50922785462E+01,+3.82638954061E-01,-1.78660517885E+02,-8.70595701357E+01,-8.60878040834E+01,-1.78270684191E+02
9.45397915714E+03,+3.41954909345E-01,-2.50497094712E+01,-2.51215954135E+01,+3.74853908714E-01,-1.78777132744E+02,-8.68515268207E+01,-8.62727378666E+01,-1.78414375646E+02
9.45909308032E+03,+3.78654668290E-01,-2.50398736290E+01,-2.51244513280E+01,+3.93042930900E-01,-1.78629022697E+02,-8.70549492636E+01,-8.60767717917E+01,-1.78453832007E+02
9.46420976977E+03,+3.36760665730E-01,-2.50396116858E+01,-2.51473337309E+01,+3.87267520334E-01,-1.78668104649E+02,-8.68142376013E+01,-8.60754997660E+01,-1.78329570461E+02
9.46932922698E+03,+3.61483300711E-01,-2.50609291835E+01,-2.51196572302E+01,+3.67063884824E-01,-1.78735637403E+02,-8.69537921760E+01,-8.62050258226E+01,-1.78403756290E+02
9.47445145345E+03,+3.63832768879E-01,-2.50234179010E+01,-2.51449501437E+01,+3.77969891642E-01,-1.78814705938E+02,-8.66925814518E+01,-8.63257519914E+01,-1.78427672712E+02
9.47957645067E+03,+3.67266823875E-01,-2.50476856686E+01,-2.51561050710E+01,+3.70069302898E-01,-1.78847221580E+02,-8.69816278641E+01,-8.62735839732E+01,-1.78374668278E+02
9.48470422015E+03,+3.62201674760E-01,-2.50532595131E+01,-2.51383944465E+01,+3.57807437152E-01,-1.78740170032E+02,-8.70646394111E+01,-8.61787180491E+01,-1.78507789879E+02
9.48983476338E+03,+3.59068126714E-01,-2.50627691589E+01,-2.51542190394E+01,+3.64984385083E-01,-1.78783202224E+02,-8.69471313342E+01,-8.63221995623E+01,-1.78356897856E+02
9.49496808187E+03,+3.67813997187E-01,-2.50264525515E+01,-2.51308050814E+01,+3.81356787179E-01,-1.78599983634E+02,-8.68538882385E+01,-8.58307484154E+01,-1.78379737144E+02
9.50010417711E+03,+3.43664909627E-01,-2.50883250633E+01,-2.51680565306E+01,+3.45228471689E-01,-1.78792280840E+02,-8.70389220128E+01,-8.62812009071E+01,-1.78435860549E+02
9.50524305062E+03,+3.77869101667E-01,-2.50880997200E+01,-2.51496310736E+01,+3.86859266022E-01,-1.78602578687E+02,-8.64345019168E+01,-8.59048854618E+01,-1.78312069154E+02
9.51038470388E+03,+3.27428725925E-01,-2.51115342707E+01,-2.51714158169E+01,+3.45019756846E-01,-1.78735338781E+02,-8.69037771978E+01,-8.60903150713E+01,-1.78251908277E+02
9.51552913841E+03,+3.67358177150E-01,-2.50642832953E+01,-2.51712333856E+01,+3.79783067474E-01,-1.78604582906E+02,-8.68896136800E+01,-8.59575582832E+01,-1.78338101065E+02
9.52067635571E+03,+3.62118099058E-01,-2.50782850437E+01,-2.51774866468E+01,+3.77464084471E-01,-1.78793260523E+02,-8.70423616175E+01,-8.60916895311E+01,-1.78477974548E+02
9.52582635728E+03,+3.34999026023E-01,-2.51707518300E+01,-2.52085270148E+01,+3.53323371313E-01,-1.78767119009E+02,-8.69636375177E+01,-8.62578109419E+01,-1.78273018963E+02
9.53097914463E+03,+3.58496482220E-01,-2.50981795062E+01,-2.51723395193E+01,+3.81494613614E-01,-1.78734052331E+02,-8.70995638350E+01,-8.63409047016E+01,-1.78415767834E+02
9.53613471927E+03,+3.28051210466E-01,-2.51096690255E+01,-2.51830969099E+01,+3.31284283347E-01,-1.78778733715E+02,-8.74871646642E+01,-8.65225245108E+01,-1.78459862125E+02
9.54129308271E+03,+3.47544191513E-01,-2.51427724756E+01,-2.51986491342E+01,+3.58193931962E-01,-1.78594075057E+02,-8.68618940840E+01,-8.59408213509E+01,-1.78288255863E+02
9.54645423645E+03,+3.48922503545E-01,-2.50785955208E+01,-2.51816760274E+01,+3.71646997245E-01,-1.78784716583E+02,-8.70082874433E+01,-8.62246575495E+01,-1.78432506749E+02
9.55161818200E+03,+3.61636620977E-01,-2.50457831204E+01,-2.51521512799E+01,+3.76336132061E-01,-1.78809973845E+02,-8.67045044183E+01,-8.61634660951E+01,-1.78460815433E+02
9.55678492088E+03,+3.75219106827E-01,-2.50938941060E+01,-2.51600614418E+01,+3.86203380194E-01,-1.78783746047E+02,-8.68078828052E+01,-8.60939871696E+01,-1.78375507170E+02
9.56195445459E+03,+3.61837183239E-01,-2.50923984953E+01,-2.51913534144E+01,+3.75471287510E-01,-1.78841728859E+02,-8.65357252468E+01,-8.58808593538E+01,-1.78397270823E+02
9.56712678465E+03,+3.45178990261E-01,-2.51491678136E+01,-2.51982352568E+01,+3.65612546536E-01,-1.78618247679E+02,-8.69259912058E+01,-8.64349964284E+01,-1.78389817648E+02
9.57230191256E+03,+3.27609032663E-01,-2.51121640030E+01,-2.52329104886E+01,+3.41108275567E-01,-1.78707374229E+02,-8.71755431926E+01,-8.62823025265E+01,-1.78410245763E+02
9.57747983985E+03,+3.49355029472E-01,-2.51125369184E+01,-2.51870138736E+01,+3.67571074127E-01,-1.78959861133E+02,-8.69780118942E+01,-8.65391729664E+01,-1.78498872836E+02
9.58266056803E+03,+3.46622078689E-01,-2.51396353466E+01,-2.51996386213E+01,+3.68674963614E-01,-1.78712928877E+02,-8.66613313423E+01,-8.61401431813E+01,-1.78294166495E+02
9.58784409860E+03,+3.24040949293E-01,-2.51643329966E+01,-2.51983661851E+01,+3.57570238584E-01,-1.78896039055E+02,-8.69905465779E+01,-8.64648390233E+01,-1.78516133338E+02
9.59303043310E+03,+3.41985961314E-01,-2.51382534496E+01,-2.52240616077E+01,+3.56629963241E-01,-1.78779951868E+02,-8.69765163047E+01,-8.63243090957E+01,-1.78388798228E+02
9.59821957302E+03,+3.61977544488E-01,-2.51321601687E+01,-2.51900126519E+01,+3.80374897221E-01,-1.78984406449E+02,-8.69747785966E+01,-8.62270574827E+01,-1.78573490206E+02
9.60341151990E+03,+3.28183302549E-01,-2.51362647609E+01,-2.52480933948E+01,+3.32486871987E-01,-1.78711774616E+02,-8.69426030790E+01,-8.63249136466E+01,-1.78431649736E+02
9.60860627525E+03,+3.66131823660E-01,-2.51288498312E+01,-2.52216080996E+01,+3.84829497258E-01,-1.78724163109E+02,-8.68071429981E+01,-8.61720326561E+01,-1.78358484312E+02
9.61380384059E+03,+3.49373892250E-01,-2.51571457349E+01,-2.52664229510E+01,+3.38281694135E-01,-1.78802609038E+02,-8.71350027730E+01,-8.63877670546E+01,-1.78483967835E+02
9.61900421744E+03,+3.38589572899E-01,-2.51628190575E+01,-2.52666229808E+01,+3.45034999570E-01,-1.78613104934E+02,-8.68032638440E+01,-8.61275118854E+01,-1.78344512788E+02
9.62420740732E+03,+3.43005831496E-01,-2.51355642021E+01,-2.52163960688E+01,+3.64643956021E-01,-1.78898449850E+02,-8.70985782662E+01,-8.64253932204E+01,-1.78521757577E+02
9.62941341175E+03,+3.30821917973E-01,-2.51307211396E+01,-2.52201896279E+01,+3.50636579613E-01,-1.78784988047E+02,-8.71297813386E+01,-8.63789126227E+01,-1.78389094405E+02
9.63462223225E+03,+3.54254518529E-01,-2.51259570906E+01,-2.52140336664E+01,+3.69164770326E-01,-1.78894175999E+02,-8.71121164454E+01,-8.61112404286E+01,-1.78537029450E+02
9.63983387035E+03,+3.66808197217E-01,-2.51675062009E+01,-2.52222115065E+01,+3.73272921322E-01,-1.78935156001E+02,-8.72401861252E+01,-8.62552141213E+01,-1.78571179531E+02
9.64504832758E+03,+3.56516823620E-01,-2.51717190798E+01,-2.52348025580E+01,+3.66143463753E-01,-1.78697287060E+02,-8.68334621721E+01,-8.59523636476E+01,-1.78444529846E+02
9.65026560545E+03,+3.37572168052E-01,-2.51632434093E+01,-2.52792739255E+01,+3.51798345932E-01,-1.78804951326E+02,-8.70817481757E+01,-8.63888581849E+01,-1.78399566971E+02
9.65548570549E+03,+3.36971723856E-01,-2.51423893376E+01,-2.52915058809E+01,+3.48509438604E-01,-1.78630968868E+02,-8.69497290849E+01,-8.63361516600E+01,-1.78394304024E+02
9.66070862923E+03,+3.45542857975E-01,-2.52132620540E+01,-2.52838524902E+01,+3.55431078032E-01,-1.78754700269E+02,-8.71192889851E+01,-8.64003563563E+01,-1.78368255435E+02
9.66593437820E+03,+3.66206677677E-01,-2.51936966675E+01,-2.52869453969E+01,+3.68554994659E-01,-1.78845354869E+02,-8.68333520663E+01,-8.62935360426E+01,-1.78437636758E+02
9.67116295392E+03,+3.55379257832E-01,-2.52114650064E+01,-2.52878936006E+01,+3.64852330189E-01,-1.78745270966E+02,-8.70142465972E+01,-8.63260690876E+01,-1.78307643071E+02
9.67639435792E+03,+3.58259569837E-01,-2.51817547334E+01,-2.52885793897E+01,+3.63917821386E-01,-1.78845880822E+02,-8.70333938863E+01,-8.61042471952E+01,-1.78462761285E+02
9.68162859174E+03,+3.68632674441E-01,-2.52120228031E+01,-2.52501960890E+01,+3.88883037162E-01,-1.78694838654E+02,-8.67908134625E+01,-8.61970232828E+01,-1.78367984118E+02
9.68686565691E+03,+3.25508899627E-01,-2.52186784785E+01,-2.52717688731E+01,+3.65991556114E-01,-1.78867842417E+02,-8.72659594555E+01,-8.63659997997E+01,-1.78441554140E+02
9.69210555495E+03,+3.52466673319E-01,-2.52104065598E+01,-2.52987522781E+01,+3.59443454797E-01,-1.78698217383E+02,-8.68548024833E+01,-8.61829861249E+01,-1.78380991682E+02
9.69734828739E+03,+3.53185527865E-01,-2.52197160368E+01,-2.53149583868E+01,+3.68178508232E-01,-1.78909780256E+02,-8.70863367255E+01,-8.67297291275E+01,-1.78513418554E+02
9.70259385578E+03,+3.27671182926E-01,-2.52292385632E+01,-2.52836466187E+01,+3.59072791228E-01,-1.78867723136E+02,-8.70607876580E+01,-8.63103588180E+01,-1.78532938263E+02
