! CMT, S5085, 19027456, 23.4.5/2
! Date: 4/10/2026 2:03:02 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(°)
2.60990247562E+04,-1.93440561932E+00,-1.14408007556E+01,-1.14419440319E+01,-1.77544100280E+00,-7.12892278631E+00,-7.77954780575E+01,-7.77928126455E+01,+2.33657284463E+00
2.63468367092E+04,-1.95053920196E+00,-1.14727069773E+01,-1.14714411658E+01,-1.78912158318E+00,-7.33301768589E+00,-7.82791597002E+01,-7.83123424539E+01,+2.19303510836E+00
2.65946486622E+04,-1.96859458522E+00,-1.15029558715E+01,-1.15052815396E+01,-1.80405621165E+00,-7.53396082716E+00,-7.87612334080E+01,-7.87750788521E+01,+2.07148961965E+00
2.68424606152E+04,-1.98388413213E+00,-1.15357768587E+01,-1.15359218470E+01,-1.81715139528E+00,-7.73217730685E+00,-7.92374390552E+01,-7.92690607019E+01,+1.94979668006E+00
2.70902725681E+04,-2.00075881611E+00,-1.15728893079E+01,-1.15680205094E+01,-1.83155761012E+00,-7.92166091515E+00,-7.97416053017E+01,-7.97331289686E+01,+1.82600234960E+00
2.73380845211E+04,-2.01822134126E+00,-1.15992675271E+01,-1.16007808496E+01,-1.84698433800E+00,-8.12823193794E+00,-8.02340216945E+01,-8.02105043359E+01,+1.71362919294E+00
2.75858964741E+04,-2.03497460487E+00,-1.16353476488E+01,-1.16343745622E+01,-1.86218748167E+00,-8.30659708941E+00,-8.07325189661E+01,-8.07334284273E+01,+1.59952141388E+00
2.78337084271E+04,-2.05415907911E+00,-1.16696141697E+01,-1.16671724211E+01,-1.87752214751E+00,-8.49029656571E+00,-8.12467274003E+01,-8.12343604995E+01,+1.49185246655E+00
2.80815203801E+04,-2.07126573157E+00,-1.17033297658E+01,-1.17036216742E+01,-1.89281742627E+00,-8.66979828134E+00,-8.17444006513E+01,-8.17342978034E+01,+1.39082055394E+00
2.83293323331E+04,-2.09014064216E+00,-1.17357502535E+01,-1.17400547124E+01,-1.90964417349E+00,-8.84345753039E+00,-8.22627826759E+01,-8.22632821873E+01,+1.28231388612E+00
2.85771442861E+04,-2.10764862421E+00,-1.17756807312E+01,-1.17749188869E+01,-1.92589537372E+00,-9.00742180156E+00,-8.27532594782E+01,-8.27500122033E+01,+1.19573518561E+00
2.88249562391E+04,-2.12634262223E+00,-1.18064745279E+01,-1.18087156270E+01,-1.94189918304E+00,-9.17968918799E+00,-8.32609897026E+01,-8.32609574354E+01,+1.10103285381E+00
2.90727681920E+04,-2.14588414454E+00,-1.18472152836E+01,-1.18457218551E+01,-1.95890831775E+00,-9.33957767331E+00,-8.37969261092E+01,-8.37888319065E+01,+1.00555321116E+00
2.93205801450E+04,-2.16418881524E+00,-1.18822345655E+01,-1.18834137474E+01,-1.97631641926E+00,-9.49348464285E+00,-8.43028290536E+01,-8.43544343783E+01,+9.25868246424E-01
2.95683920980E+04,-2.18377456960E+00,-1.19236952424E+01,-1.19208696730E+01,-1.99242850188E+00,-9.64524594433E+00,-8.48420047130E+01,-8.48620865855E+01,+8.48557290761E-01
2.98162040510E+04,-2.20389621138E+00,-1.19611493881E+01,-1.19605859692E+01,-2.00976779180E+00,-9.79723802278E+00,-8.54097208775E+01,-8.53899308129E+01,+7.70022831095E-01
3.00640160040E+04,-2.22316231135E+00,-1.20006465688E+01,-1.20028945503E+01,-2.02789757544E+00,-9.94133569364E+00,-8.59107728348E+01,-8.59099437835E+01,+6.97010611568E-01
3.03118279570E+04,-2.24089659650E+00,-1.20388096346E+01,-1.20386280217E+01,-2.04536861063E+00,-1.00768895296E+01,-8.64392784951E+01,-8.64680258447E+01,+6.28035990391E-01
3.05596399100E+04,-2.26243482389E+00,-1.20852006080E+01,-1.20794564503E+01,-2.06485184500E+00,-1.02071210578E+01,-8.69804473464E+01,-8.69813083492E+01,+5.56753393599E-01
3.08074518630E+04,-2.28074584494E+00,-1.21198110259E+01,-1.21197315879E+01,-2.08167951116E+00,-1.03473074282E+01,-8.75260441645E+01,-8.75532247207E+01,+5.04776003944E-01
3.10552638160E+04,-2.30180308284E+00,-1.21644759562E+01,-1.21652149168E+01,-2.09965002482E+00,-1.04662961261E+01,-8.80773243723E+01,-8.80705497614E+01,+4.46411433924E-01
3.13030757689E+04,-2.32171411494E+00,-1.22102193030E+01,-1.22100099400E+01,-2.11824755044E+00,-1.05883666585E+01,-8.86281840676E+01,-8.86062803177E+01,+3.91675304538E-01
3.15508877219E+04,-2.34079029577E+00,-1.22477796918E+01,-1.22475021674E+01,-2.13459162572E+00,-1.07134942918E+01,-8.91582020435E+01,-8.91405961321E+01,+3.38252511776E-01
3.17986996749E+04,-2.36014047341E+00,-1.23001230585E+01,-1.22913507078E+01,-2.15264647210E+00,-1.08133932660E+01,-8.97114011997E+01,-8.97023363406E+01,+2.95171244668E-01
3.20465116279E+04,-2.38008807271E+00,-1.23447723856E+01,-1.23380452615E+01,-2.17131844203E+00,-1.09214127534E+01,-9.02758435343E+01,-9.02624603134E+01,+2.51973572298E-01
3.22943235809E+04,-2.39886646503E+00,-1.23889919547E+01,-1.23842597611E+01,-2.18879458264E+00,-1.10210192890E+01,-9.07865212379E+01,-9.07890619843E+01,+2.15963004919E-01
3.25421355339E+04,-2.41811459240E+00,-1.24296709869E+01,-1.24297582909E+01,-2.20618983757E+00,-1.11330576248E+01,-9.13237459441E+01,-9.13295676989E+01,+1.86092762547E-01
3.27899474869E+04,-2.43769710634E+00,-1.24813840374E+01,-1.24769950058E+01,-2.22467231135E+00,-1.12276823941E+01,-9.18725592684E+01,-9.18941149512E+01,+1.55714481634E-01
3.30377594399E+04,-2.45726681634E+00,-1.25327547912E+01,-1.25276949138E+01,-2.24265531875E+00,-1.13079116023E+01,-9.24274048737E+01,-9.24230908121E+01,+1.33329956699E-01
3.32855713928E+04,-2.47675946448E+00,-1.25782096175E+01,-1.25777836686E+01,-2.25972619554E+00,-1.14053636647E+01,-9.30020807031E+01,-9.29749452168E+01,+1.08444819442E-01
3.35333833458E+04,-2.49303614969E+00,-1.26291555312E+01,-1.26294319931E+01,-2.27734280406E+00,-1.14810943720E+01,-9.34879039205E+01,-9.35129960838E+01,+9.59904858469E-02
3.37811952988E+04,-2.51217244496E+00,-1.26758407719E+01,-1.26759967895E+01,-2.29529119659E+00,-1.15612246459E+01,-9.40357412150E+01,-9.40502073992E+01,+8.42643043847E-02
3.40290072518E+04,-2.53182068631E+00,-1.27353839637E+01,-1.27277157733E+01,-2.31172689652E+00,-1.16285352797E+01,-9.46206197224E+01,-9.45954454531E+01,+7.48963068849E-02
3.42768192048E+04,-2.55059180558E+00,-1.27794915493E+01,-1.27778535889E+01,-2.32934655055E+00,-1.17128637598E+01,-9.51631482866E+01,-9.51342035838E+01,+5.33965289711E-02
3.45246311578E+04,-2.56745055963E+00,-1.28380228007E+01,-1.28348072466E+01,-2.34777299978E+00,-1.17661922089E+01,-9.57015517871E+01,-9.56986506690E+01,+6.82881157500E-02
3.47724431108E+04,-2.58494965378E+00,-1.28948181622E+01,-1.28852334446E+01,-2.36500019032E+00,-1.18288886755E+01,-9.62105760837E+01,-9.62421720320E+01,+6.98907742435E-02
3.50202550638E+04,-2.60125512421E+00,-1.29456180642E+01,-1.29426914358E+01,-2.38125221538E+00,-1.18861617301E+01,-9.67760917245E+01,-9.67569714046E+01,+6.92649084613E-02
3.52680670168E+04,-2.61985925566E+00,-1.29984020867E+01,-1.29992271643E+01,-2.39800223521E+00,-1.19509390419E+01,-9.73105055969E+01,-9.73356864665E+01,+8.00558762280E-02
3.55158789697E+04,-2.63601037698E+00,-1.30546073862E+01,-1.30562158079E+01,-2.41308473211E+00,-1.20049029897E+01,-9.78306809543E+01,-9.78323144717E+01,+9.23553565212E-02
3.57636909227E+04,-2.65184603454E+00,-1.31087415702E+01,-1.31070649395E+01,-2.42985655309E+00,-1.20554083956E+01,-9.83588517835E+01,-9.83738127857E+01,+9.96634890113E-02
3.60115028757E+04,-2.66723771263E+00,-1.31689419338E+01,-1.31689123327E+01,-2.44432446594E+00,-1.20991439361E+01,-9.88728911266E+01,-9.88798108873E+01,+1.26502196457E-01
3.62593148287E+04,-2.68346569980E+00,-1.32289307660E+01,-1.32284229735E+01,-2.46032785886E+00,-1.21373726708E+01,-9.94168888936E+01,-9.94138312862E+01,+1.45128651420E-01
3.65071267817E+04,-2.69873469761E+00,-1.32870448723E+01,-1.32829158702E+01,-2.47632701255E+00,-1.21818164942E+01,-9.99401118888E+01,-9.99237186221E+01,+1.60301786403E-01
3.67549387347E+04,-2.71375055771E+00,-1.33438611961E+01,-1.33421625594E+01,-2.49096160391E+00,-1.22223011762E+01,-1.00451506581E+02,-1.00464045516E+02,+1.98240304325E-01
3.70027506877E+04,-2.72858430749E+00,-1.34076893327E+01,-1.33995804496E+01,-2.50455333515E+00,-1.22585680697E+01,-1.00985819830E+02,-1.00986255472E+02,+2.20330904959E-01
3.72505626407E+04,-2.74168600729E+00,-1.34672909350E+01,-1.34682971756E+01,-2.51958235297E+00,-1.22864189036E+01,-1.01505726645E+02,-1.01510195622E+02,+2.53375748857E-01
3.74983745936E+04,-2.75554593845E+00,-1.35283240776E+01,-1.35241031139E+01,-2.53260859490E+00,-1.23121534791E+01,-1.02013879346E+02,-1.02013029326E+02,+2.90766080773E-01
3.77461865466E+04,-2.76971823047E+00,-1.35894079659E+01,-1.35869652273E+01,-2.54699929976E+00,-1.23433118888E+01,-1.02552136315E+02,-1.02521962559E+02,+3.22942597109E-01
3.79939984996E+04,-2.78163498671E+00,-1.36511651142E+01,-1.36501858102E+01,-2.55978762903E+00,-1.23680873351E+01,-1.03036243593E+02,-1.03037999981E+02,+3.61609999746E-01
3.82418104526E+04,-2.79490351302E+00,-1.37158609884E+01,-1.37140667157E+01,-2.57414258428E+00,-1.23885105576E+01,-1.03555613013E+02,-1.03545448342E+02,+4.09821287709E-01
3.84896224056E+04,-2.80674344207E+00,-1.37776094585E+01,-1.37784389028E+01,-2.58482552786E+00,-1.24141842997E+01,-1.04040340846E+02,-1.04054162416E+02,+4.55219499981E-01
3.87374343586E+04,-2.81801039252E+00,-1.38420483155E+01,-1.38389365185E+01,-2.59805104712E+00,-1.24331370858E+01,-1.04532725976E+02,-1.04529053817E+02,+4.91826635339E-01
3.89852463116E+04,-2.82961548772E+00,-1.39102695475E+01,-1.39095211952E+01,-2.60930073620E+00,-1.24445672170E+01,-1.05026302908E+02,-1.05020214279E+02,+5.50104634100E-01
3.92330582646E+04,-2.84010008963E+00,-1.39788137900E+01,-1.39726421465E+01,-2.62131999170E+00,-1.24609554514E+01,-1.05515273791E+02,-1.05522768446E+02,+5.98711443768E-01
3.94808702176E+04,-2.85004719353E+00,-1.40407315466E+01,-1.40386145943E+01,-2.63258781869E+00,-1.24855216255E+01,-1.05984302536E+02,-1.06003568785E+02,+6.43879163863E-01
3.97286821705E+04,-2.86014767311E+00,-1.41046770733E+01,-1.41018883026E+01,-2.64272972947E+00,-1.24974410167E+01,-1.06474287830E+02,-1.06481205522E+02,+6.96715163995E-01
3.99764941235E+04,-2.86853114312E+00,-1.41741926746E+01,-1.41649049869E+01,-2.65432887236E+00,-1.25052464519E+01,-1.06947311773E+02,-1.06958566365E+02,+7.53264251189E-01
4.02243060765E+04,-2.87756567160E+00,-1.42372900225E+01,-1.42396958288E+01,-2.66370650591E+00,-1.25172878056E+01,-1.07397578903E+02,-1.07452168290E+02,+8.05578383920E-01
4.04721180295E+04,-2.88679240455E+00,-1.43089280769E+01,-1.43064986938E+01,-2.67193827306E+00,-1.25247164069E+01,-1.07907686101E+02,-1.07867296502E+02,+8.68844628716E-01
4.07199299825E+04,-2.89547431220E+00,-1.43730733543E+01,-1.43698209953E+01,-2.68160851865E+00,-1.25371161641E+01,-1.08354222217E+02,-1.08333579663E+02,+9.21833831343E-01
4.09677419355E+04,-2.90241553615E+00,-1.44421223711E+01,-1.44386561965E+01,-2.68985263465E+00,-1.25424044785E+01,-1.08818079742E+02,-1.08826424434E+02,+9.83235615349E-01
4.12155538885E+04,-2.91006033072E+00,-1.45119779033E+01,-1.45094808202E+01,-2.69965140981E+00,-1.25509723040E+01,-1.09273619809E+02,-1.09280147456E+02,+1.04147142051E+00
4.14633658415E+04,-2.91804255546E+00,-1.45745978970E+01,-1.45780062930E+01,-2.70704097387E+00,-1.25664036382E+01,-1.09742943554E+02,-1.09713353532E+02,+1.10056741303E+00
4.17111777944E+04,-2.92457378582E+00,-1.46491214423E+01,-1.46454439933E+01,-2.71632946289E+00,-1.25632971787E+01,-1.10191610495E+02,-1.10178500305E+02,+1.16329320263E+00
4.19589897474E+04,-2.92941471732E+00,-1.47211940582E+01,-1.47184698148E+01,-2.72259033315E+00,-1.25641537219E+01,-1.10629214504E+02,-1.10630736724E+02,+1.22155805949E+00
4.22068017004E+04,-2.93570496586E+00,-1.47904435678E+01,-1.47885264089E+01,-2.72925231685E+00,-1.25755726260E+01,-1.11081109864E+02,-1.11044651486E+02,+1.29089056636E+00
4.24546136534E+04,-2.93953719183E+00,-1.48607476196E+01,-1.48554825314E+01,-2.73656813089E+00,-1.25781581907E+01,-1.11479392944E+02,-1.11495434911E+02,+1.35865971541E+00
4.27024256064E+04,-2.94549288230E+00,-1.49270146255E+01,-1.49294088955E+01,-2.74220749658E+00,-1.25928226211E+01,-1.11903753341E+02,-1.11918397976E+02,+1.41424852243E+00
4.29502375594E+04,-2.95054464644E+00,-1.49981691143E+01,-1.49946057245E+01,-2.74975594709E+00,-1.25908224766E+01,-1.12364757492E+02,-1.12372948220E+02,+1.48165454296E+00
4.31980495124E+04,-2.95439144034E+00,-1.50720551199E+01,-1.50738479194E+01,-2.75371257035E+00,-1.25947290396E+01,-1.12773771126E+02,-1.12794942954E+02,+1.55464016281E+00
4.34458614654E+04,-2.95636142828E+00,-1.51414252486E+01,-1.51379762117E+01,-2.75894517058E+00,-1.26026834202E+01,-1.13160450984E+02,-1.13206819024E+02,+1.60937005116E+00
