! CMT, S5085, 19027456, 23.4.5/2
! Date: 5/21/2025 5:56:15 PM
! Stimulus(Hz),    S11(dB),           S21(dB),           S12(dB),           S22(dB),           S11(°),            S21(°),            S12(°),            S22(°)
1.71777944486E+04,-6.64141547906E-02,-4.24111379820E+01,-4.24797497495E+01,-6.48753207446E-02,+1.79875066377E+02,+6.58106580808E+00,+9.11515862793E+00,+1.79765490018E+02
1.74256064016E+04,-6.75293012426E-02,-4.24276980160E+01,-4.25465238615E+01,-6.75084212453E-02,+1.79891942697E+02,+6.25940532680E+00,+9.70601819026E+00,+1.79767598318E+02
1.76734183546E+04,-6.92274032268E-02,-4.24615298874E+01,-4.25164958846E+01,-7.00240165039E-02,+1.79872155670E+02,+6.82368124802E+00,+9.09481935921E+00,+1.79779357224E+02
1.79212303076E+04,-6.89111618448E-02,-4.24183143155E+01,-4.24238863195E+01,-6.45012156686E-02,+1.79877104024E+02,+6.87041630794E+00,+9.56070210413E+00,+1.79770119715E+02
1.81690422606E+04,-7.17542697874E-02,-4.24541686462E+01,-4.24633887386E+01,-6.43456357691E-02,+1.79881393415E+02,+6.57997165904E+00,+1.02398003487E+01,+1.79773897033E+02
1.84168542136E+04,-6.70361645023E-02,-4.23875010933E+01,-4.25550883786E+01,-6.40256330105E-02,+1.79861612301E+02,+7.27551416437E+00,+1.01922825849E+01,+1.79781941958E+02
1.86646661665E+04,-6.92796106980E-02,-4.24484203525E+01,-4.25218122519E+01,-6.40776820510E-02,+1.79886195903E+02,+7.62478088314E+00,+1.04372062228E+01,+1.79791377773E+02
1.89124781195E+04,-6.73471097452E-02,-4.23948802037E+01,-4.24003518444E+01,-5.97459690772E-02,+1.79843241704E+02,+7.72240492423E+00,+1.05506935427E+01,+1.79747764907E+02
1.91602900725E+04,-6.76365366635E-02,-4.24683151266E+01,-4.25659960251E+01,-6.28784308122E-02,+1.79886627417E+02,+8.27971421077E+00,+1.07404683253E+01,+1.79779757135E+02
1.94081020255E+04,-7.03530925013E-02,-4.25091089614E+01,-4.24124552544E+01,-6.60674002634E-02,+1.79844797608E+02,+8.42078918145E+00,+1.02807614136E+01,+1.79790650515E+02
1.96559139785E+04,-6.80768910433E-02,-4.24781720275E+01,-4.25242948405E+01,-6.58856117608E-02,+1.79862633976E+02,+8.42428002989E+00,+1.10045696704E+01,+1.79790854274E+02
1.99037259315E+04,-6.75065251452E-02,-4.23823934256E+01,-4.25634716011E+01,-6.24372594219E-02,+1.79889655288E+02,+9.07119279020E+00,+1.13060075657E+01,+1.79773388825E+02
2.01515378845E+04,-6.52324003957E-02,-4.24987969206E+01,-4.24744693161E+01,-6.63246629825E-02,+1.79872047874E+02,+8.90967172833E+00,+1.15680696352E+01,+1.79769251938E+02
2.03993498375E+04,-6.91656196458E-02,-4.24260797624E+01,-4.25564605321E+01,-6.26222614123E-02,+1.79880361462E+02,+8.85772058557E+00,+1.17520882504E+01,+1.79774256461E+02
2.06471617904E+04,-6.67949186312E-02,-4.24682334612E+01,-4.24397736631E+01,-6.16874582200E-02,+1.79879600606E+02,+9.58203184189E+00,+1.21114899540E+01,+1.79799772785E+02
2.08949737434E+04,-6.67005433101E-02,-4.25172341698E+01,-4.24659607152E+01,-6.33595797233E-02,+1.79870869093E+02,+9.40617886279E+00,+1.21057919838E+01,+1.79798368110E+02
2.11427856964E+04,-6.19788827402E-02,-4.24738131177E+01,-4.25151723257E+01,-6.74209567668E-02,+1.79894343835E+02,+9.53402960243E+00,+1.19737465900E+01,+1.79795172228E+02
2.13905976494E+04,-6.15393042641E-02,-4.24603227670E+01,-4.24406119043E+01,-6.87215454392E-02,+1.79856178563E+02,+9.38643352340E+00,+1.20240447413E+01,+1.79802190473E+02
2.16384096024E+04,-6.40343893255E-02,-4.24742047607E+01,-4.25435507170E+01,-6.47005381745E-02,+1.79863990848E+02,+9.83790960007E+00,+1.26878116467E+01,+1.79801275206E+02
2.18862215554E+04,-6.72837458826E-02,-4.24701165688E+01,-4.24849415555E+01,-6.48479121134E-02,+1.79844337273E+02,+1.02911203225E+01,+1.26840793383E+01,+1.79799357010E+02
2.21340335084E+04,-6.08355052466E-02,-4.24954967211E+01,-4.25508038054E+01,-6.79121240044E-02,+1.79865980019E+02,+1.05590586113E+01,+1.29971211938E+01,+1.79791812660E+02
2.23818454614E+04,-6.18420738322E-02,-4.24704942537E+01,-4.24384093804E+01,-6.92886419183E-02,+1.79858970268E+02,+1.06734998921E+01,+1.31802648304E+01,+1.79783535786E+02
2.26296574144E+04,-6.94044912538E-02,-4.24950029124E+01,-4.24647414123E+01,-6.36618196088E-02,+1.79827548107E+02,+1.10190711153E+01,+1.30584796626E+01,+1.79787776981E+02
2.28774693673E+04,-6.38195988175E-02,-4.24944132865E+01,-4.24904674276E+01,-6.33035370646E-02,+1.79875734074E+02,+1.13716380429E+01,+1.37733608343E+01,+1.79775485648E+02
2.31252813203E+04,-7.04901457373E-02,-4.24685210010E+01,-4.25090707214E+01,-6.45887583771E-02,+1.79875298417E+02,+1.11185805233E+01,+1.37574071633E+01,+1.79782970445E+02
2.33730932733E+04,-6.42800196116E-02,-4.24758385277E+01,-4.25220201720E+01,-6.42193453200E-02,+1.79835917452E+02,+1.16283697021E+01,+1.36718532339E+01,+1.79785054328E+02
2.36209052263E+04,-6.49981439508E-02,-4.24849235957E+01,-4.24374880189E+01,-6.32161798770E-02,+1.79865767414E+02,+1.16517682505E+01,+1.41123930003E+01,+1.79798869645E+02
2.38687171793E+04,-6.53588354802E-02,-4.24371218551E+01,-4.24846401465E+01,-6.12542682566E-02,+1.79863779777E+02,+1.17945364009E+01,+1.43995877234E+01,+1.79782024424E+02
2.41165291323E+04,-6.40207806395E-02,-4.24664813674E+01,-4.24627095109E+01,-6.11750829921E-02,+1.79865594074E+02,+1.21536997040E+01,+1.44002444016E+01,+1.79800607487E+02
2.43643410853E+04,-6.75873698771E-02,-4.24786660710E+01,-4.24732419949E+01,-6.29907320071E-02,+1.79876790878E+02,+1.25202625265E+01,+1.41456955257E+01,+1.79796935722E+02
2.46121530383E+04,-6.27950185719E-02,-4.24705256183E+01,-4.24100259357E+01,-6.03526735179E-02,+1.79852543596E+02,+1.26772068147E+01,+1.48597577361E+01,+1.79779457989E+02
2.48599649912E+04,-6.37237742463E-02,-4.24424771216E+01,-4.23785835009E+01,-6.22366347243E-02,+1.79852755503E+02,+1.31504879838E+01,+1.51642244875E+01,+1.79802684687E+02
2.51077769442E+04,-6.06918555944E-02,-4.24247151570E+01,-4.25248440649E+01,-6.04622827692E-02,+1.79852739475E+02,+1.27172328715E+01,+1.53144737356E+01,+1.79786319052E+02
2.53555888972E+04,-6.41493173322E-02,-4.23939891134E+01,-4.24993048849E+01,-6.53438087619E-02,+1.79837443779E+02,+1.31817817241E+01,+1.50013531002E+01,+1.79821955308E+02
2.56034008502E+04,-6.35177064663E-02,-4.24237732785E+01,-4.24692351016E+01,-6.53978378481E-02,+1.79823498255E+02,+1.35005487847E+01,+1.52837366803E+01,+1.79792315715E+02
2.58512128032E+04,-6.17304507474E-02,-4.24826446875E+01,-4.24296532344E+01,-6.55446557853E-02,+1.79862820709E+02,+1.35784706864E+01,+1.54992449195E+01,+1.79804844920E+02
2.60990247562E+04,-6.56238047625E-02,-4.24230785643E+01,-4.24758078620E+01,-6.17908192026E-02,+1.79839603779E+02,+1.44736283919E+01,+1.59826076266E+01,+1.79784167569E+02
2.63468367092E+04,-6.49384324152E-02,-4.24921017221E+01,-4.24809592306E+01,-5.89719312133E-02,+1.79854850747E+02,+1.39155846983E+01,+1.53480777793E+01,+1.79779151188E+02
2.65946486622E+04,-6.68429056249E-02,-4.23962523598E+01,-4.24252802196E+01,-6.15477122212E-02,+1.79834309690E+02,+1.42069312131E+01,+1.60537074534E+01,+1.79784390355E+02
2.68424606152E+04,-6.18726476039E-02,-4.24253087083E+01,-4.24589905133E+01,-5.88001771142E-02,+1.79845596268E+02,+1.49766232865E+01,+1.62367634264E+01,+1.79768453761E+02
2.70902725681E+04,-6.26068226781E-02,-4.24503086936E+01,-4.24175656700E+01,-6.52055124875E-02,+1.79839617298E+02,+1.48792605048E+01,+1.65493733094E+01,+1.79766991654E+02
2.73380845211E+04,-6.04582213335E-02,-4.24269055576E+01,-4.25061094528E+01,-6.64047936098E-02,+1.79838554404E+02,+1.49638393401E+01,+1.67741270701E+01,+1.79771194609E+02
2.75858964741E+04,-6.22369099186E-02,-4.24505693850E+01,-4.23861517242E+01,-6.41075524433E-02,+1.79853505832E+02,+1.52123219240E+01,+1.67623532316E+01,+1.79782540493E+02
2.78337084271E+04,-6.24087164090E-02,-4.24129659460E+01,-4.24048962558E+01,-6.05465838666E-02,+1.79830525478E+02,+1.50855148151E+01,+1.70190696412E+01,+1.79775180478E+02
2.80815203801E+04,-6.75861340819E-02,-4.24642065066E+01,-4.24224457424E+01,-5.94334017695E-02,+1.79856906870E+02,+1.53347728232E+01,+1.76236104091E+01,+1.79797476142E+02
2.83293323331E+04,-6.41464743913E-02,-4.23963450466E+01,-4.24134995836E+01,-6.48811104956E-02,+1.79811994273E+02,+1.58659777175E+01,+1.76826126310E+01,+1.79796195047E+02
2.85771442861E+04,-6.59775221537E-02,-4.23959847671E+01,-4.24091567068E+01,-6.32604191316E-02,+1.79829378570E+02,+1.61302289399E+01,+1.79822748014E+01,+1.79781841451E+02
2.88249562391E+04,-6.45957860030E-02,-4.24185378954E+01,-4.24122338516E+01,-6.28192430664E-02,+1.79854559307E+02,+1.58788450236E+01,+1.80213586994E+01,+1.79805811850E+02
2.90727681920E+04,-6.49636228444E-02,-4.24027263604E+01,-4.24074304223E+01,-6.11958267265E-02,+1.79826122568E+02,+1.64722537148E+01,+1.82504271338E+01,+1.79764668242E+02
2.93205801450E+04,-6.16389685621E-02,-4.24016997002E+01,-4.23597925606E+01,-6.43375913131E-02,+1.79838852259E+02,+1.60927268903E+01,+1.83712746543E+01,+1.79773568935E+02
2.95683920980E+04,-6.35554642976E-02,-4.24696626392E+01,-4.23668684898E+01,-6.24124709183E-02,+1.79801039438E+02,+1.64910576307E+01,+1.86856093385E+01,+1.79778469996E+02
2.98162040510E+04,-6.04023727794E-02,-4.24158763636E+01,-4.23946752348E+01,-5.99005256111E-02,+1.79820936093E+02,+1.70319020408E+01,+1.86741065931E+01,+1.79769716324E+02
3.00640160040E+04,-6.31995333829E-02,-4.24427838101E+01,-4.24386528725E+01,-6.36240782923E-02,+1.79830367763E+02,+1.73452371199E+01,+1.88278069336E+01,+1.79775575214E+02
3.03118279570E+04,-6.24168627449E-02,-4.23971505533E+01,-4.23667183929E+01,-6.28222111961E-02,+1.79831394866E+02,+1.78595065516E+01,+1.88716445995E+01,+1.79767128278E+02
3.05596399100E+04,-6.49727131674E-02,-4.23448615077E+01,-4.24113285715E+01,-6.54970211156E-02,+1.79833087331E+02,+1.76628185077E+01,+1.91589156406E+01,+1.79776526298E+02
3.08074518630E+04,-6.51600464134E-02,-4.24652573120E+01,-4.23846511405E+01,-6.42536143944E-02,+1.79825206676E+02,+1.74354396140E+01,+1.90928954458E+01,+1.79778998815E+02
3.10552638160E+04,-6.13177625358E-02,-4.23615313483E+01,-4.23377428151E+01,-6.15042197767E-02,+1.79836420295E+02,+1.80071712641E+01,+1.93657694188E+01,+1.79783096644E+02
3.13030757689E+04,-6.17614833398E-02,-4.23313780708E+01,-4.23008121391E+01,-6.76853585226E-02,+1.79821385937E+02,+1.82311581703E+01,+1.97822734869E+01,+1.79785705907E+02
3.15508877219E+04,-6.56602100429E-02,-4.23309419369E+01,-4.24028216812E+01,-6.47453400424E-02,+1.79830943787E+02,+1.81314820540E+01,+1.96202247412E+01,+1.79761222597E+02
3.17986996749E+04,-6.23455192658E-02,-4.23600119970E+01,-4.23481988205E+01,-6.49497984568E-02,+1.79830153381E+02,+1.81757289091E+01,+2.01572553054E+01,+1.79780220537E+02
3.20465116279E+04,-6.61440076304E-02,-4.23982639022E+01,-4.23737550693E+01,-6.36410062112E-02,+1.79830940808E+02,+1.86885290200E+01,+2.01951558300E+01,+1.79775060803E+02
3.22943235809E+04,-6.45666535246E-02,-4.24222998684E+01,-4.23520713629E+01,-6.15996033076E-02,+1.79809691748E+02,+1.86650494932E+01,+2.05234408707E+01,+1.79760859883E+02
3.25421355339E+04,-6.12942992803E-02,-4.24167704545E+01,-4.23265309396E+01,-6.04330457404E-02,+1.79822347907E+02,+1.90771340917E+01,+2.05782270154E+01,+1.79777056624E+02
3.27899474869E+04,-6.22647145562E-02,-4.23482864599E+01,-4.22711687970E+01,-6.05033686902E-02,+1.79822025836E+02,+1.96395611618E+01,+2.05713777170E+01,+1.79761462321E+02
3.30377594399E+04,-6.45619861587E-02,-4.23543024640E+01,-4.23152728158E+01,-6.41249376246E-02,+1.79822568457E+02,+2.00468831212E+01,+2.12138547405E+01,+1.79775207577E+02
3.32855713928E+04,-6.27820193507E-02,-4.23403905242E+01,-4.22980216230E+01,-6.41503371694E-02,+1.79849700196E+02,+2.01762285337E+01,+2.07325891833E+01,+1.79756396685E+02
3.35333833458E+04,-6.42544052198E-02,-4.23894799233E+01,-4.23267943684E+01,-6.39029678023E-02,+1.79804687618E+02,+1.99485031091E+01,+2.14234946526E+01,+1.79757657348E+02
3.37811952988E+04,-6.05668878933E-02,-4.23475121950E+01,-4.22513342606E+01,-6.45313801048E-02,+1.79826855707E+02,+2.05015059832E+01,+2.12645752334E+01,+1.79758696263E+02
3.40290072518E+04,-6.13350262469E-02,-4.23507819567E+01,-4.22785304237E+01,-6.28577644534E-02,+1.79819598383E+02,+2.09018935113E+01,+2.18027727704E+01,+1.79740439844E+02
3.42768192048E+04,-6.22239153428E-02,-4.23411893266E+01,-4.22897673300E+01,-6.19335945844E-02,+1.79806723817E+02,+2.07784419566E+01,+2.20006867947E+01,+1.79764548216E+02
3.45246311578E+04,-6.32180500797E-02,-4.22510662100E+01,-4.23074461255E+01,-6.18301742809E-02,+1.79823427011E+02,+2.06667804262E+01,+2.21713317193E+01,+1.79768491362E+02
3.47724431108E+04,-6.36613176654E-02,-4.22891984256E+01,-4.23209085055E+01,-6.47360308217E-02,+1.79818006374E+02,+2.07751121580E+01,+2.23267750734E+01,+1.79764799835E+02
3.50202550638E+04,-6.35379132617E-02,-4.23511759822E+01,-4.21920145479E+01,-6.25875862082E-02,+1.79817346178E+02,+2.15623129362E+01,+2.25860621775E+01,+1.79764193425E+02
3.52680670168E+04,-5.94296576990E-02,-4.22738263925E+01,-4.22157074729E+01,-6.23738691710E-02,+1.79807687453E+02,+2.11036646263E+01,+2.25176202714E+01,+1.79759852043E+02
3.55158789697E+04,-5.85487287526E-02,-4.22941288327E+01,-4.22642563949E+01,-6.12686943571E-02,+1.79795619979E+02,+2.12395516994E+01,+2.30514342508E+01,+1.79758471114E+02
3.57636909227E+04,-6.22173596010E-02,-4.23039534962E+01,-4.22261394633E+01,-6.37885571935E-02,+1.79818769489E+02,+2.18298116986E+01,+2.28794718881E+01,+1.79764191966E+02
3.60115028757E+04,-5.88214123817E-02,-4.22486829640E+01,-4.22491693431E+01,-6.32927863309E-02,+1.79783726048E+02,+2.20519229553E+01,+2.32158313936E+01,+1.79778634677E+02
3.62593148287E+04,-6.08139290582E-02,-4.22167381437E+01,-4.22264750316E+01,-6.37243278690E-02,+1.79793220254E+02,+2.18824514597E+01,+2.32365968297E+01,+1.79751271772E+02
3.65071267817E+04,-6.09531636713E-02,-4.22337625051E+01,-4.22312549607E+01,-5.90043409066E-02,+1.79798567540E+02,+2.17875304863E+01,+2.36467312805E+01,+1.79761659079E+02
3.67549387347E+04,-6.14770943742E-02,-4.21580704354E+01,-4.21355666792E+01,-6.15041970405E-02,+1.79804415249E+02,+2.23344012414E+01,+2.35140873787E+01,+1.79767320478E+02
3.70027506877E+04,-6.32913738370E-02,-4.22527805300E+01,-4.21607674364E+01,-6.08204866153E-02,+1.79801443420E+02,+2.30526156783E+01,+2.38219641825E+01,+1.79752535258E+02
3.72505626407E+04,-5.99893308215E-02,-4.22309970418E+01,-4.21362040469E+01,-6.33202922731E-02,+1.79809695763E+02,+2.26974759363E+01,+2.38884434917E+01,+1.79753066322E+02
3.74983745936E+04,-6.31705284446E-02,-4.21753138322E+01,-4.21380486131E+01,-6.16928482166E-02,+1.79781861735E+02,+2.29379123416E+01,+2.40181855000E+01,+1.79753993422E+02
3.77461865466E+04,-6.04480385861E-02,-4.22230243786E+01,-4.21707170875E+01,-6.26927932029E-02,+1.79793647231E+02,+2.32749646216E+01,+2.40330896892E+01,+1.79760366116E+02
3.79939984996E+04,-6.08510772129E-02,-4.21930973071E+01,-4.21827172315E+01,-6.19617387107E-02,+1.79784723496E+02,+2.36598691704E+01,+2.45399453579E+01,+1.79750329830E+02
3.82418104526E+04,-6.10021220353E-02,-4.22220061536E+01,-4.21142984619E+01,-6.28313113238E-02,+1.79793161974E+02,+2.34689808185E+01,+2.48788076972E+01,+1.79741812257E+02
3.84896224056E+04,-5.81705165565E-02,-4.21953505824E+01,-4.21162585840E+01,-6.24677856291E-02,+1.79793611546E+02,+2.41446858327E+01,+2.46943708890E+01,+1.79742351545E+02
3.87374343586E+04,-6.14592471094E-02,-4.21976138628E+01,-4.21360738270E+01,-6.31184321200E-02,+1.79792079620E+02,+2.38229682613E+01,+2.54418585315E+01,+1.79739202305E+02
3.89852463116E+04,-6.05774095617E-02,-4.21386842026E+01,-4.20723373938E+01,-6.41300745616E-02,+1.79788932057E+02,+2.36988905137E+01,+2.52348610173E+01,+1.79743453702E+02
3.92330582646E+04,-6.43674644371E-02,-4.21237485708E+01,-4.20776550974E+01,-6.53358286175E-02,+1.79775740124E+02,+2.41931767818E+01,+2.52027103976E+01,+1.79742751665E+02
3.94808702176E+04,-6.08271284229E-02,-4.21556225156E+01,-4.20909448296E+01,-6.15955032873E-02,+1.79793841719E+02,+2.45732658976E+01,+2.53405434716E+01,+1.79755431620E+02
3.97286821705E+04,-6.38076969765E-02,-4.21492111127E+01,-4.20717187931E+01,-6.32607451258E-02,+1.79787951714E+02,+2.45214238938E+01,+2.56056846334E+01,+1.79730043262E+02
3.99764941235E+04,-6.12967094973E-02,-4.20981417397E+01,-4.20698478887E+01,-6.06416083354E-02,+1.79792968764E+02,+2.49123632485E+01,+2.60295844614E+01,+1.79764039287E+02
4.02243060765E+04,-6.16650807344E-02,-4.21575571547E+01,-4.20831933842E+01,-5.86177115686E-02,+1.79781591250E+02,+2.51555898484E+01,+2.63409798613E+01,+1.79753375609E+02
4.04721180295E+04,-6.00444911818E-02,-4.21017362775E+01,-4.20476457409E+01,-5.98254687236E-02,+1.79774021678E+02,+2.52831897492E+01,+2.62021969329E+01,+1.79738178503E+02
4.07199299825E+04,-6.29384446357E-02,-4.20666581866E+01,-4.20213154112E+01,-6.34556655572E-02,+1.79786492781E+02,+2.56559410865E+01,+2.64705434447E+01,+1.79741777349E+02
4.09677419355E+04,-6.07002248325E-02,-4.21305210075E+01,-4.19998643977E+01,-6.21468620152E-02,+1.79787984445E+02,+2.55047096157E+01,+2.61716708063E+01,+1.79736207654E+02
4.12155538885E+04,-5.88154490169E-02,-4.20839848461E+01,-4.19640125988E+01,-6.36547912523E-02,+1.79769862469E+02,+2.58725374423E+01,+2.68388118938E+01,+1.79731897416E+02
4.14633658415E+04,-5.93071561276E-02,-4.20900001527E+01,-4.20180766175E+01,-6.12966138053E-02,+1.79769198499E+02,+2.57790648473E+01,+2.72687701476E+01,+1.79722720080E+02
4.17111777944E+04,-6.38663725178E-02,-4.20478375342E+01,-4.19974022005E+01,-6.12199586784E-02,+1.79772034304E+02,+2.60822098043E+01,+2.70506787616E+01,+1.79731215338E+02
4.19589897474E+04,-6.28018915749E-02,-4.20295885917E+01,-4.19531340596E+01,-6.06109808000E-02,+1.79785270674E+02,+2.63281324571E+01,+2.73361973834E+01,+1.79723630405E+02
4.22068017004E+04,-6.01984935582E-02,-4.20304681228E+01,-4.19665544366E+01,-5.99713262176E-02,+1.79776418152E+02,+2.64397781203E+01,+2.69534524467E+01,+1.79743430782E+02
4.24546136534E+04,-5.91978366141E-02,-4.20361477800E+01,-4.19875663797E+01,-5.96924111334E-02,+1.79768899225E+02,+2.67308839122E+01,+2.78387375479E+01,+1.79738079937E+02
4.27024256064E+04,-6.06074184756E-02,-4.20164717437E+01,-4.19209192970E+01,-6.11745372182E-02,+1.79786344376E+02,+2.62062625414E+01,+2.82509336979E+01,+1.79741907364E+02
4.29502375594E+04,-6.06471627726E-02,-4.19782993602E+01,-4.19347618476E+01,-6.11322438745E-02,+1.79766347414E+02,+2.69166580968E+01,+2.80523687361E+01,+1.79750131786E+02
4.31980495124E+04,-5.86991524014E-02,-4.19881909421E+01,-4.19376079689E+01,-6.07381490106E-02,+1.79760025099E+02,+2.72335699755E+01,+2.82300729819E+01,+1.79738606682E+02
4.34458614654E+04,-6.26215862034E-02,-4.19666811189E+01,-4.18818616926E+01,-6.29055805261E-02,+1.79763205147E+02,+2.72905619444E+01,+2.80182908877E+01,+1.79732095042E+02
